names,scores,logfoldchanges,pvals,pvals_adj
Marco,29.318636,32.824364,6.0027516188106175e-189,1.937988360133008e-184
Saa3,19.872778,109.97321,7.001855603061532e-88,1.1302745407242079e-83
S100a9,19.595076,46.839172,1.7033451703882427e-85,1.8330832941994805e-81
S100a8,18.254795,29.049734,1.895225844112954e-74,1.529684159429668e-70
Mmp10,18.00399,19.451044,1.81278032433747e-72,1.1705122554247043e-68
Il1b,17.992487,32.444126,2.2311669618039893e-72,1.2005537560306964e-68
Hp,17.978058,21.729193,2.894584769684026e-72,1.3350238469892684e-68
Tnfaip2,17.536478,8.398419,7.546216824548198e-69,3.045370127256732e-65
Cxcl10,17.487717,31.73515,1.7774004426703543e-68,6.375930365734709e-65
Srgn,17.437021,16.175674,4.320055301260616e-68,1.39472985401199e-64
Cebpb,17.025385,13.189314,5.32415670184065e-65,1.562639991990231e-61
Cxcl9,16.996672,20.241024,8.691664714499636e-65,2.3384199608968394e-61
Ifitm3,16.880007,32.587185,6.313838976368383e-64,1.568017625785025e-60
Lyz2,16.540867,24.525888,1.86319694499342e-61,4.2966652406508976e-58
Ifitm1,16.484789,19.415653,4.719444648708487e-61,1.01578180322369e-57
Igfbp5,16.348074,16.926105,4.4895143758892947e-60,9.058998226599118e-57
Igfbp4,16.240862,19.611248,2.5925742489306463e-59,4.923603507454466e-56
Socs3,16.134499,6.5670667,1.4598876995203396e-58,2.61847079883412e-55
Tyrobp,16.11556,10.100429,1.983542027056336e-58,3.370455491763884e-55
Sod3,16.056877,8.087631,5.1167010625854224e-58,8.259634690278518e-55
Lcn2,15.92025,18.697205,4.5853941502334574e-57,7.04949762572796e-54
Cemip,15.372249,9.234446,2.512923411759542e-53,3.687715106757128e-50
Gbp2,15.339146,9.030825,4.1866707024667895e-53,5.876811462136534e-50
Dcn,15.316931,22.606709,5.8935388546995915e-53,7.928037580165679e-50
Iigp1,15.211416,6.645042,2.970453738574931e-52,3.836043957995666e-49
Fxyd5,15.208256,5.098351,3.11740107893371e-52,3.870972839745186e-49
Il1rn,15.189757,8.216868,4.134459371453148e-52,4.943741511383884e-49
Cxcl5,15.181328,9.750038,4.701645408267758e-52,5.421165071640164e-49
Wfdc17,15.051696,9.092776,3.3649434631141267e-51,3.74611033471171e-48
Ccl2,14.904445,11.547109,3.0836633013199147e-50,3.3185356561037816e-47
Mmp13,14.889811,26.198,3.8385822142501717e-50,3.997697638292477e-47
Col12a1,14.820852,6.482793,1.0741234785404996e-49,1.083689890771251e-46
Stat1,14.611171,5.986183,2.3838726688111993e-48,2.33222209432029e-45
Fcer1g,14.594312,10.391212,3.0527902944603746e-48,2.8988039604898e-45
Plaur,14.583862,4.4480295,3.5580295094236986e-48,3.282028077478403e-45
Cd52,14.440035,6.331717,2.8969394487334486e-47,2.597991391732205e-44
Il11,14.376551,9.48767,7.262458232743508e-47,6.336985514706059e-44
Ctsc,14.349038,7.1119967,1.0802479673396526e-46,9.177843585673863e-44
Slpi,14.313594,16.151304,1.7996788908411476e-46,1.4898111023283706e-43
H2-Q7,14.305925,5.9958224,2.0094733099722755e-46,1.6218961453113728e-43
Cxcl16,14.221777,4.118742,6.7126268314855166e-46,5.285784323280729e-43
Timp3,14.143864,6.098544,2.0378233833326922e-45,1.5664554269260946e-42
Timp1,14.075755,6.1863437,5.353028507229573e-45,4.0191284966489944e-42
Retnlg,14.025618,6.6336265,1.086626530178878e-44,7.973122165187518e-42
Cd14,14.010456,6.3767304,1.3453849099725234e-44,9.65238929299176e-42
Ifitm2,13.938542,10.735712,3.6940810912535986e-44,2.59268278328527e-41
Igfbp7,13.925488,22.59122,4.4349963876270963e-44,3.0464650717987407e-41
Il1rl1,13.8450575,11.254975,1.3627167995529283e-43,9.165689973659644e-41
Col18a1,13.832501,6.0934668,1.6227836662937996e-43,1.069215727883578e-40
Mmp3,13.822287,10.961684,1.870337297416452e-43,1.207676792941803e-40
Ccl4,13.757749,10.464315,4.57556094866987e-43,2.8965095142707208e-40
Sod2,13.70647,11.115065,9.286807051280183e-43,5.7658570317419365e-40
Sparc,13.656976,10.850885,1.8344565057344853e-42,1.1174609110875067e-39
Grina,13.6344385,4.386937,2.499064236335529e-42,1.4941164605572697e-39
Fstl1,13.628643,4.1364403,2.7056307289387583e-42,1.588205237887051e-39
Serpina3g,13.592233,5.3279552,4.452851877535272e-42,2.5671486226111833e-39
Coro1a,13.590242,3.1980996,4.575610242170297e-42,2.5916416959380357e-39
C1s1,13.540866,5.494995,8.972481881517616e-42,4.994423750772348e-39
Bst2,13.539315,5.4530277,9.163972352012013e-42,5.014556735334031e-39
Igtp,13.46304,4.420062,2.5807550659010685e-41,1.3886612883769333e-38
Slfn2,13.437752,3.4439082,3.6330760817783673e-41,1.9228501852494197e-38
Col4a2,13.434942,6.5880227,3.773640453408444e-41,1.9650319683595422e-38
Ubd,13.420132,7.1406317,4.608920899507571e-41,2.361889067311142e-38
Samhd1,13.403478,3.7937455,5.769481085876018e-41,2.910432763398551e-38
Tgfbi,13.367272,5.6325674,9.392234150880145e-41,4.665050454787161e-38
Rbp1,13.362473,4.375584,1.0018076472450184e-40,4.900509074440214e-38
Ier3,13.358462,5.255131,1.0572552438330635e-40,5.094550081664247e-38
Csf2rb,13.302354,5.100697,2.2429400539503104e-40,1.064901759438026e-37
Serping1,13.290061,5.65563,2.6436253958581985e-40,1.2274125882772395e-37
Socs1,13.289563,5.0995035,2.661263161821489e-40,1.2274125882772395e-37
Tnc,13.259124,8.690346,3.9953645926622686e-40,1.8167654348464978e-37
Ecm1,13.231201,3.477365,5.795361021400462e-40,2.5986559802210266e-37
Tgm2,13.219874,6.2596498,6.737649387453739e-40,2.9797946640266297e-37
Ptgs2,13.177025,6.7803645,1.1899188534304707e-39,5.191422997703074e-37
Col4a1,13.162858,8.201684,1.4355038368645128e-39,6.179365516422773e-37
Cebpd,13.125541,5.9042115,2.3509886036828924e-39,9.987061456566075e-37
Fcgr3,13.105755,4.12884,3.052101943864491e-39,1.27970274360604e-36
C3,13.071364,4.8022747,4.799712464622446e-39,1.9866502169273806e-36
Il4ra,12.978932,3.3631945,1.6110965540603953e-38,6.584082563017704e-36
Serpinh1,12.97627,6.0479856,1.6680967882998728e-38,6.731813101282674e-36
Tap1,12.957596,3.8723378,2.1281336355935885e-38,8.482320299399877e-36
Clec4e,12.925049,5.9071817,3.2509013115410364e-38,1.279943278574419e-35
Psap,12.70284,14.115493,5.702254449705309e-37,2.2180395772136855e-34
Ereg,12.67278,6.257232,8.369438698097003e-37,3.216753909143592e-34
Lcp1,12.574554,3.666155,2.9144029724772994e-36,1.106958823134466e-33
H2-D1,12.558281,27.059477,3.580289367590925e-36,1.3440656073566629e-33
Msn,12.553627,3.226597,3.797116631735704e-36,1.4090794305239908e-33
C4b,12.533782,3.370264,4.8779524083043846e-36,1.7895987897966713e-33
Ifi27l2a,12.524416,4.673371,5.4893613107738376e-36,1.9912812350374533e-33
Ptges,12.521782,4.627642,5.6746449335415555e-36,2.0221814157097077e-33
Icam1,12.521431,3.9799116,5.699814428669147e-36,2.0221814157097077e-33
Clic4,12.498367,2.954029,7.620036717277276e-36,2.6740531023619223e-33
Laptm5,12.494855,3.1904137,7.964149600461795e-36,2.764758815601173e-33
Cd74,12.440707,11.305253,1.5710625177771e-35,5.395931211322732e-33
Prdx5,12.430287,14.941171,1.7898896391400812e-35,6.082798631540792e-33
Tpm4,12.3813505,3.513165,3.297483452226175e-35,1.1089505547408548e-32
Serpina3f,12.356237,4.8798437,4.5076591291065795e-35,1.5003069585897517e-32
Nfkbia,12.352139,6.3601055,4.743278212947862e-35,1.5626197663777728e-32
Cfb,12.345437,4.6170435,5.155339824822976e-35,1.6812135984283816e-32
Tspan4,12.297027,3.396226,9.397011558047206e-35,3.0338251815155406e-32
Irf1,12.295768,5.922614,9.544533056145514e-35,3.0509430665114645e-32
Plek,12.24525,4.4561,1.7812762895052768e-34,5.638088726144888e-32
Smox,12.210976,3.9563015,2.7161115832974573e-34,8.513559462792079e-32
Cxcl1,12.182146,7.6309304,3.869631437783573e-34,1.2012601054696408e-31
Tmem176b,12.111198,6.752323,9.213803921576005e-34,2.8330253296007745e-31
Hif1a,12.108125,3.9472103,9.56555880726032e-34,2.913434585777353e-31
Sbno2,12.004894,2.865906,3.3489332933456545e-33,1.010470199772565e-30
Acod1,11.976532,6.032559,4.716422090386636e-33,1.4099045110012273e-30
Eva1b,11.965117,3.1615963,5.412096230022256e-33,1.6030231815253995e-30
Csf1r,11.952795,2.8746328,6.277762079536879e-33,1.8425231703440737e-30
Cxcl2,11.95139,8.137127,6.384805856670583e-33,1.8570581719154035e-30
H2-Ab1,11.923702,5.238163,8.90613276755446e-33,2.5672722892901408e-30
Gbp4,11.913546,4.8309517,1.0060629970300152e-32,2.8744021114260214e-30
Arhgdib,11.907926,3.0485265,1.0762082014283113e-32,3.0478405072906167e-30
Lgals1,11.896716,6.7371383,1.2309641271913701e-32,3.4557979866411634e-30
Mpeg1,11.875701,3.2338893,1.5830143747747758e-32,4.4058292318623825e-30
Lilrb4a,11.793162,4.4017406,4.233386345847075e-32,1.1681613519288275e-29
Mmp9,11.719376,4.1735744,1.0141631848153557e-31,2.7747676628613353e-29
Ly6c1,11.703161,11.22507,1.2279260724828799e-31,3.3313943907655275e-29
Ctsz,11.686273,4.9105206,1.4981820011536785e-31,4.0307338256038757e-29
Clec4n,11.66236,3.8277593,1.9846365456866635e-31,5.295371146900325e-29
Cst3,11.636457,9.929602,2.6895714060138636e-31,7.117443675668655e-29
Nrg1,11.617813,4.7831693,3.3459209796006616e-31,8.782362506211981e-29
B2m,11.6065445,27.881842,3.8173274229469633e-31,9.938904504019574e-29
Tnfrsf1a,11.604086,3.2723517,3.928634962676515e-31,1.0146878381600902e-28
Mapkapk2,11.570953,3.0875797,5.783634256542202e-31,1.481941523590992e-28
Sirpa,11.565978,3.307494,6.128913436889578e-31,1.5580470103148034e-28
Alox5ap,11.552075,4.1415524,7.205933250655965e-31,1.817527773417405e-28
Cd44,11.545314,2.7609723,7.795633192919308e-31,1.9510233925069757e-28
Ms4a6d,11.543499,4.1648235,7.96190218143337e-31,1.9773077840582794e-28
Fcgr2b,11.51827,3.5674298,1.067330552824511e-30,2.6304402212167434e-28
Ccl5,11.515664,11.375265,1.1000817651165012e-30,2.690616650514109e-28
Ifi47,11.488123,4.4718523,1.5136583780548486e-30,3.6743203560526906e-28
Itgb2,11.481712,3.139387,1.6301897771795573e-30,3.927662459421045e-28
Col3a1,11.418082,12.062826,3.396465062872696e-30,8.12258330035889e-28
Bgn,11.408043,3.7273636,3.8120996230212875e-30,9.049532083032521e-28
Nos2,11.38492,6.940507,4.971358236222442e-30,1.1715350412878947e-27
Dusp1,11.375496,3.2796464,5.5387153748670936e-30,1.2881837865121718e-27
Serpine2,11.375379,5.444707,5.546152898410775e-30,1.2881837865121718e-27
Sdc4,11.350559,4.714969,7.369023474210797e-30,1.6993494490349684e-27
Ehd1,11.346519,2.8917475,7.717370763525824e-30,1.7670589723434836e-27
Thbs1,11.330276,4.706478,9.291206794818372e-30,2.112440925145853e-27
Cd302,11.265913,3.1664217,1.9333709332121268e-29,4.364956683828917e-27
Pirb,11.255552,3.734746,2.1746021586763633e-29,4.875488242560165e-27
Marcksl1,11.2533865,6.434436,2.2286839970030974e-29,4.962280196085862e-27
Fn1,11.249347,7.493075,2.333128934205678e-29,5.1592512082760494e-27
H2-K1,11.221892,26.417307,3.1838193738830863e-29,6.992490373184724e-27
Mmp2,11.197161,4.12451,4.210116741180897e-29,9.184028310069275e-27
Emp3,11.161745,2.8561358,6.27475006734125e-29,1.359599368618203e-26
Lama5,11.117198,2.6307647,1.0347069475067454e-28,2.2270342533503517e-26
Hcls1,11.109852,2.9626155,1.123461305468623e-28,2.4020495527850657e-26
Vim,11.096125,5.020283,1.3100211660461656e-28,2.7825021938026614e-26
Junb,11.090534,3.2174745,1.3945266157092784e-28,2.9426334502074544e-26
Ptpn1,11.086085,3.2346044,1.4656229916435085e-28,3.0725739146240696e-26
Gbp3,11.081285,3.3577807,1.546368770162547e-28,3.220936499657925e-26
Cstb,11.057782,6.191301,2.0100620380126907e-28,4.159926467771777e-26
Apoe,11.055324,8.877069,2.0659040703662666e-28,4.248261968902861e-26
Irgm2,11.03703,2.4255178,2.532649918745632e-28,5.175101432069794e-26
Cd53,11.025645,3.7447073,2.8745044410264923e-28,5.836690306826434e-26
Tspo,11.022806,7.628391,2.9666471807980804e-28,5.986137764504126e-26
Anxa5,11.018562,3.0866683,3.109876643049383e-28,6.236171889493748e-26
S100a4,10.928648,3.2604842,8.409202603108372e-28,1.6758710249466281e-25
Pla2g7,10.9209795,3.658775,9.150363731457936e-28,1.8123895280375427e-25
Tnfaip3,10.908511,3.044943,1.0496150064109314e-27,2.0662695415839585e-25
C1qb,10.885067,3.1176968,1.3579938404763662e-27,2.6571412811987566e-25
H2-Q6,10.883574,3.7324598,1.3804238333009772e-27,2.6847580396459065e-25
Ninj1,10.847807,3.2301009,2.0426688546175335e-27,3.9254502363885163e-25
Znrf1,10.847807,2.7541006,2.0426688546175335e-27,3.9254502363885163e-25
Gbp6,10.829543,3.8760512,2.493955283121464e-27,4.764340018673164e-25
Ptprc,10.826763,3.0426776,2.5708347501753746e-27,4.882317641730115e-25
C1qc,10.813299,2.6669178,2.9776430317705118e-27,5.621824870217016e-25
Spi1,10.812626,3.2708082,2.999580391350567e-27,5.630317031090294e-25
Rac2,10.739044,3.2248092,6.673170461764894e-27,1.245337042532252e-24
Hdc,10.713873,3.4643242,8.761795206381882e-27,1.625715851942753e-24
Sdc1,10.690311,3.6838517,1.1299091256989569e-26,2.08452092132519e-24
Cp,10.660253,4.584467,1.5617318634048468e-26,2.864801886933266e-24
Zyx,10.574699,3.0748162,3.9042759168821603e-26,7.121443388505115e-24
Phlda1,10.560211,2.762743,4.5563511837859505e-26,8.264145953288169e-24
Isg15,10.556172,4.0673375,4.75665054423476e-26,8.579243732995488e-24
Smoc1,10.553246,4.1440763,4.907225640876658e-26,8.801654434205716e-24
Col5a2,10.54344,2.7277462,5.446915889889875e-26,9.715672900833957e-24
Lilr4b,10.527284,3.988856,6.467375445237445e-26,1.1472484409312686e-23
Id3,10.436462,6.4724836,1.6899122409444777e-25,2.9813561037646156e-23
Cyba,10.407603,4.2048473,2.289120077424382e-25,4.01653487498077e-23
Lgmn,10.394579,3.140383,2.624441648700946e-25,4.580005331260002e-23
Ly6e,10.363466,7.3064027,3.635451188884631e-25,6.310244173824748e-23
Rarres2,10.3625,3.4167345,3.672358490338606e-25,6.34021892302577e-23
S100a11,10.356354,11.224157,3.916078186972215e-25,6.725031077999891e-23
Lsp1,10.3505,2.189391,4.163069381012259e-25,7.111359522009566e-23
Pim1,10.336714,2.3643475,4.80739250797953e-25,8.16877195369048e-23
Grem1,10.327875,3.2995565,5.271548951136023e-25,8.910573711383586e-23
H2-Aa,10.295474,3.9794674,7.385471907206719e-25,1.2418747943967132e-22
C1qa,10.286899,2.5974503,8.073507730419432e-25,1.3505346998787117e-22
Irgm1,10.2372875,3.284605,1.3496694688780089e-24,2.2460865362230163e-22
Tap2,10.233482,2.2322595,1.4037817734418873e-24,2.3241586951575045e-22
Zfp36,10.226868,3.085691,1.5030176775323718e-24,2.4757615162822767e-22
Bmp4,10.224907,3.2298434,1.5337508254628149e-24,2.5135606802064458e-22
Itm2c,10.212058,2.6322882,1.751107325848119e-24,2.8552777785356832e-22
Nampt,10.206819,2.7891397,1.8482526380394552e-24,2.998534493422302e-22
Mfge8,10.1948185,2.4610012,2.091345735360027e-24,3.375954853304924e-22
Litaf,10.189404,6.273628,2.211159212467609e-24,3.55160573007546e-22
Cxcl3,10.18437,4.975159,2.3286420967939037e-24,3.7217925789599593e-22
Ctsb,10.182818,5.9615417,2.366074222296532e-24,3.7629904564947554e-22
Psmb8,10.136251,3.9834108,3.81456939391442e-24,6.036930043261129e-22
Lamb1,10.133559,3.001478,3.921127225878825e-24,6.175297194512092e-22
Itgav,10.132681,3.2898817,3.956507784711518e-24,6.200769603369484e-22
Ctsl,10.1284075,5.466877,4.133258782230896e-24,6.446485979919057e-22
Tapbp,10.118339,3.5421348,4.5812382655329515e-24,7.110830644362083e-22
Batf2,10.112164,2.2654204,4.879474678116228e-24,7.537504305405858e-22
Gadd45b,10.084329,2.458531,6.480670976883108e-24,9.963260118508149e-22
Slc16a3,10.082514,2.4220796,6.601512078935463e-24,1.0100939216513338e-21
Gnai2,10.077919,3.23112,6.917585410415506e-24,1.0534634196946443e-21
Pkm,10.020727,9.398804,1.2359006817758613e-23,1.873288897236323e-21
Wfdc21,10.00261,3.9879909,1.4843262514558975e-23,2.239321169544563e-21
Bmp1,9.985048,2.3006096,1.7721429864179055e-23,2.6610993635582366e-21
Gpx3,9.980922,3.0487666,1.847427123132909e-23,2.7613048458493503e-21
Mcl1,9.965702,3.8922913,2.1534747729748157e-23,3.203913965230043e-21
Ccl7,9.942053,4.462788,2.731400983401156e-23,4.045104621518639e-21
Psmb9,9.924755,2.9797192,3.2490073169641215e-23,4.789689553798478e-21
Hck,9.887583,2.7267344,4.712676173907123e-23,6.915852285208702e-21
Stat3,9.879154,2.265054,5.1263988196629706e-23,7.488949587910362e-21
Gja1,9.871193,3.2881806,5.550075027198411e-23,8.071359110500031e-21
Lrp1,9.852021,2.9540963,6.717898626478938e-23,9.725890455420291e-21
Cd47,9.821436,2.8609142,9.103778515804734e-23,1.3121227204587316e-20
Lgi2,9.807679,2.5569122,1.0434067678834601e-22,1.4971727778274448e-20
Atox1,9.80127,9.0223465,1.111796828318183e-22,1.5882460443474575e-20
Epas1,9.793835,2.9666994,1.1966896402344194e-22,1.7019878870030057e-20
Furin,9.789738,2.3056517,1.2461920313027406e-22,1.7646188478337273e-20
Ctsd,9.747678,4.220661,1.8873580229033533e-22,2.660845142770077e-20
Tnfrsf1b,9.7354145,2.2988582,2.129481789992576e-22,2.989144329996101e-20
Olfml2b,9.71639,2.2064142,2.5672325261915515e-22,3.5880130782724777e-20
Fabp5,9.715453,2.8959374,2.590945609653598e-22,3.605546508951138e-20
Pfkfb3,9.706819,3.2147021,2.820017644779546e-22,3.907479384622646e-20
Itgal,9.685628,3.0264442,3.470691487588198e-22,4.788516011828418e-20
Csf3r,9.67471,3.5044343,3.861825509821034e-22,5.305490918492429e-20
H2-Eb1,9.671199,3.1461756,3.996702756048913e-22,5.467523240637253e-20
Il1r2,9.66836,3.3055308,4.109127145626704e-22,5.597602105340006e-20
Slc15a3,9.664993,3.0464377,4.246474110031526e-22,5.760395657242345e-20
Cd274,9.645968,2.994748,5.112622720618235e-22,6.906319018207519e-20
Pdpn,9.635988,3.0202773,5.634735391575293e-22,7.579893004875347e-20
Rnf19b,9.6167,2.0745902,6.797721973538271e-22,9.106408876169422e-20
Calhm6,9.612192,3.2724874,7.102046325533549e-22,9.474775438836802e-20
Il10ra,9.6052265,2.800933,7.599080175401247e-22,1.0096144175425072e-19
Clec4d,9.558894,3.807784,1.190221648596286e-21,1.5748486034807828e-19
Pla1a,9.54783,3.3178265,1.3244118387552392e-21,1.7452504577229754e-19
Serpine1,9.538844,3.5866506,1.444325578767981e-21,1.8955305410782222e-19
Ncf2,9.534747,2.6904142,1.5025167991784584e-21,1.9639172008694953e-19
Cpm,9.52623,4.369961,1.6309946883815345e-21,2.123252561064429e-19
Ly6a,9.519996,51.153175,1.731868144259022e-21,2.245516587847491e-19
Ppic,9.507556,2.2549791,1.951942873217063e-21,2.520739026472515e-19
Ctsh,9.483263,2.019214,2.464535580586636e-21,3.170021164113129e-19
Cald1,9.452238,2.8423958,3.3166260657195898e-21,4.2490981163395617e-19
Nid1,9.435818,1.8981395,3.8795498864208504e-21,4.950643007237042e-19
Klf2,9.420833,2.1581254,4.475259764647813e-21,5.688337066994278e-19
Msrb1,9.420189,2.5842612,4.502790435336382e-21,5.700885851170004e-19
Cyth4,9.413545,2.4529016,4.796822685893454e-21,6.049430484924616e-19
Inhba,9.353163,4.0917807,8.506521121116991e-21,1.0686110287753388e-18
Anxa6,9.341396,1.8617886,9.507162536512237e-21,1.1896850484158821e-18
Gramd1a,9.339113,1.9692422,9.714388408371986e-21,1.209604314732868e-18
Csrp1,9.338821,4.84123,9.741276810610056e-21,1.209604314732868e-18
Col5a1,9.336684,2.027064,9.939804464294023e-21,1.2295271537537644e-18
Lyn,9.331943,2.386227,1.0394777007328547e-20,1.2808983804641303e-18
Ifnar2,9.330596,2.7183912,1.0527679620503933e-20,1.2923427245169942e-18
H2-T23,9.299279,2.9393196,1.414016153640164e-20,1.7292239212224503e-18
Timp2,9.296616,1.8540248,1.449877339482516e-20,1.766388298309171e-18
Slfn4,9.294273,2.914627,1.4821455256432676e-20,1.7989123419320637e-18
Zfp36l1,9.290937,2.0022638,1.5293580963015533e-20,1.844898039533055e-18
Tmsb4x,9.290791,54.46837,1.531462520039829e-20,1.844898039533055e-18
H2-T22,9.273698,2.1427152,1.7980195790123724e-20,2.1579576991975632e-18
Efemp2,9.27042,1.8044553,1.8541501633617647e-20,2.2170828897827623e-18
Entpd1,9.257161,2.5303671,2.0994027600401463e-20,2.501078158962957e-18
Anxa1,9.255727,6.1068068,2.1277812727953665e-20,2.5255668526543536e-18
Tm4sf1,9.244224,3.26487,2.3695385240763937e-20,2.802217994498402e-18
Pdlim7,9.232926,1.7842416,2.633375436253062e-20,3.102865910928106e-18
Fcgr4,9.229882,2.4803758,2.7092963046288253e-20,3.180713861634241e-18
Susd6,9.21756,1.699186,3.039374299441439e-20,3.542462067056565e-18
Itgb1,9.211033,3.1933746,3.230011140147853e-20,3.7511118582616344e-18
Dgat1,9.195784,2.0784628,3.7226994037594435e-20,4.3077903315546106e-18
Sulf1,9.19435,2.8524392,3.772692246781371e-20,4.350048899547734e-18
Npc2,9.168301,4.109932,4.805348403212132e-20,5.521020398494793e-18
Tmem176a,9.162505,2.647451,5.0706210469147173e-20,5.80514186168942e-18
Rhoc,9.147168,5.7493906,5.844537977532394e-20,6.6675232722485276e-18
Flna,9.14667,5.3475437,5.87151067637921e-20,6.674708527707845e-18
Ccr1,9.137246,3.1690984,6.406279411764709e-20,7.257078273993811e-18
Tuba1a,9.131158,1.6716617,6.777026411652401e-20,7.650220199307614e-18
Fbxl5,9.127529,2.6760468,7.008056790374603e-20,7.88345343126286e-18
Dio2,9.117988,4.3934336,7.653238060114161e-20,8.579333012874502e-18
Nlrc5,9.102797,2.870522,8.803506563290427e-20,9.834643923731191e-18
Atp6v0c,9.092933,6.326801,9.640252983529253e-20,1.0732260950801446e-17
Ccl8,9.084445,3.4096973,1.0422891231763041e-19,1.1563678467954288e-17
Actb,9.079147,31.117104,1.094285543215186e-19,1.2098975603665164e-17
Tln1,9.059156,1.7018164,1.3146277066643667e-19,1.448558208520788e-17
Spon2,9.043703,1.8126037,1.5145252561428216e-19,1.663144486209898e-17
Cybb,9.041273,2.5730922,1.5485694212784696e-19,1.6947648734228946e-17
Tnip1,9.030825,2.3077226,1.7038301885169964e-19,1.858383703928082e-17
Map7d1,9.027751,1.8439778,1.7523545678204843e-19,1.904874317241897e-17
Thy1,9.025557,2.1451082,1.7878484391204377e-19,1.9369358005705816e-17
Cotl1,9.023654,1.9709984,1.81918379605237e-19,1.9642926038645743e-17
Zbp1,9.007644,2.9617252,2.10531214675975e-19,2.265666755271284e-17
Selenow,8.983204,3.364924,2.629940094417094e-19,2.820851028181258e-17
Axl,8.961867,2.4381804,3.192264365459501e-19,3.4126574516178806e-17
Lamc1,8.946501,1.9733164,3.6692880846424206e-19,3.909668838702328e-17
Atp6v0b,8.941789,3.1992779,3.8292137708231287e-19,4.066650216810023e-17
Cnn3,8.934383,2.2672007,4.0945433306212983e-19,4.334174800954381e-17
Snx18,8.925017,2.3429163,4.456283862799867e-19,4.7016707356370485e-17
Egfl7,8.924051,2.454656,4.495337895357486e-19,4.72742618734907e-17
Actg1,8.904968,26.904598,5.340125303263031e-19,5.597595630384641e-17
Pdgfrb,8.894753,2.445298,5.854907561093429e-19,6.117336265692601e-17
Myd88,8.885417,2.0308952,6.368157095966265e-19,6.63212747881519e-17
Lcp2,8.883222,3.1495144,6.495137746325633e-19,6.742621290679199e-17
Col1a1,8.880295,3.7700124,6.668343227506956e-19,6.900239137822503e-17
Gpsm3,8.871192,2.2709572,7.236697863117858e-19,7.444574990617276e-17
Il1a,8.871134,4.4724426,7.240503475464843e-19,7.444574990617276e-17
C1ra,8.864431,2.2612412,7.689574378191231e-19,7.881203453965203e-17
Lrg1,8.862645,2.099699,7.813765710481899e-19,7.98314639123127e-17
Rras,8.854012,1.9065855,8.442884081300554e-19,8.59869124810058e-17
Limd2,8.832469,1.9368497,1.0238974185637743e-18,1.0395134640984734e-16
Loxl2,8.831387,2.0197623,1.0338611941710112e-18,1.0463388292730751e-16
Trem1,8.825738,3.628173,1.0874076064877765e-18,1.0970923304830582e-16
Ptafr,8.818684,3.1176634,1.1581302366077702e-18,1.1648048189682823e-16
Grn,8.802966,2.1152234,1.332465006994578e-18,1.335982383565837e-16
Picalm,8.796791,2.4533124,1.407846259451326e-18,1.4071924608788254e-16
Acsl4,8.788946,2.4015057,1.509688330395326e-18,1.5043298687287993e-16
Bst1,8.764273,3.442071,1.8798594007800787e-18,1.867423407821072e-16
Rbpms,8.759531,1.8300616,1.9606380469598706e-18,1.937766769657621e-16
Col1a2,8.759415,3.6973696,1.9626753404926192e-18,1.937766769657621e-16
Col5a3,8.743697,3.5073252,2.2560420159763054e-18,2.220619405054726e-16
AW112010,8.73556,33.067745,2.4245167139555516e-18,2.3791952009135257e-16
Slc25a4,8.733746,2.283125,2.4637519301117824e-18,2.410370638292694e-16
Parp14,8.728653,2.1284342,2.5772434078765134e-18,2.5137856019121827e-16
Csf3,8.722594,4.475222,2.718997249616103e-18,2.6440610302366234e-16
Htra1,8.712965,2.193317,2.9602920392923586e-18,2.8700609155721864e-16
Marcks,8.707638,1.8819385,3.1027336841509543e-18,2.999154400982442e-16
Eng,8.706321,2.132107,3.1389835381261606e-18,3.025136821743376e-16
Emb,8.696662,2.8286884,3.4179017585590973e-18,3.2841356629488233e-16
Selplg,8.690223,2.7817836,3.61729866386963e-18,3.465415055282819e-16
Fzd1,8.676993,2.1007028,4.0636969668133845e-18,3.8815519696322522e-16
Cavin3,8.670232,1.9109793,4.312407944549217e-18,4.1069643212321967e-16
Ppp1r18,8.660017,1.9241375,4.7169322278549e-18,4.479004616949866e-16
Osm,8.659256,3.873057,4.748525825884302e-18,4.495781709345299e-16
Ifi204,8.656271,3.1993644,4.874499885400416e-18,4.601556397665275e-16
Ctla2a,8.648661,2.2595181,5.210727213340215e-18,4.904615979087139e-16
Emilin1,8.635929,1.5275029,5.82517458822997e-18,5.46702795293618e-16
Glipr2,8.616934,2.4388552,6.877112140284773e-18,6.435581607220112e-16
Vcam1,8.610816,2.2445745,7.25422286241473e-18,6.768860841417906e-16
Itga1,8.606484,2.1876624,7.533540435089869e-18,7.009232073397015e-16
Trafd1,8.601743,1.7066357,7.851457030241551e-18,7.284031328199668e-16
Cytip,8.601333,2.7280128,7.87954496532312e-18,7.289143530242319e-16
Lmo4,8.58263,2.2208881,9.272804103384208e-18,8.55349944222169e-16
Ptpn6,8.565596,1.8059523,1.0751846178884112e-17,9.889554241745685e-16
Nfkb2,8.561557,1.9663514,1.1135366996010138e-17,1.021321941665305e-15
Hspa5,8.554006,5.289336,1.1888945669151212e-17,1.0873501726021159e-15
Surf4,8.550756,1.9127344,1.2228441784713989e-17,1.115240799490088e-15
Cxcl14,8.548942,2.4473672,1.2422216109487285e-17,1.1297218228022452e-15
Calu,8.537673,2.0773008,1.3695153425348422e-17,1.2419888436443085e-15
