Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,source
GO_Biological_Process_2023,Positive Regulation Of Phagocytosis (GO:0050766),10/60,2.1891049474015866e-07,4.555328386002028e-05,0,0,10.322427440633245,158.2903256679776,FCN1;PYCARD;FCER1G;PTPRC;CLEC7A;APLP2;SLC11A1;CYBA;CD47;CFP,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),15/155,3.784929409297954e-07,7.219752848235847e-05,0,0,5.578017570664629,82.48252743393262,TGFB1;LY86;CYBA;NRG1;AIF1;PYCARD;LGALS1;CASP4;CASP1;S100A12;CD47;LCP1;S100A9;S100A8;GPSM3,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Ribosomal Small Subunit Assembly (GO:0000028),6/17,5.377576699603655e-07,8.504211424078575e-05,0,0,27.913600759553763,402.9567714139214,RPS15;RPS28;RPS27;RPS19;RPS27L;RPSA,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Defense Response To Bacterium (GO:0042742),17/204,5.45751292689155e-07,8.504211424078575e-05,0,0,4.746823069403715,68.45442190446407,CEBPB;FCER1G;SLC11A1;CFP;LYZ;LYST;PYCARD;SPN;FGR;RPS19;CASP4;CASP1;S100A12;FAU;RPL39;S100A9;S100A8,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,ncRNA Processing (GO:0034470),12/100,5.572877735307061e-07,8.504211424078575e-05,0,0,7.0616108029901135,101.68849547403885,RPS15;RPS28;RPS16;RPS27;RPS19;RPL11;RPL14;RPL35A;RPL27;RPL26;RPS24;RPL7,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,rRNA Processing (GO:0006364),12/101,6.214865644811208e-07,8.891142163108035e-05,0,0,6.9819092182517215,99.77952270532172,RPS15;RPS28;RPS16;RPS27;RPS19;RPL11;RPL14;RPL35A;RPL27;RPL26;RPS24;RPL7,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Phagocytosis (GO:0006909),10/69,8.451104763821981e-07,0.0001137916400258148,0,0,8.743795000223603,122.27146720605415,CDC42;MARCO;ANXA1;TYROBP;SLC11A1;ITGB2;CD302;CD14;AIF1;CORO1A,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Defense Response To Fungus (GO:0050832),7/29,1.076283385174275e-06,0.00013686737048132866,0,0,16.316396953831507,224.219874103456,CX3CR1;CLEC7A;S100A12;NRG1;GAPDH;S100A9;S100A8,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Neutrophil Activation Involved In Immune Response (GO:0002283),5/11,1.1381906396960972e-06,0.00013712201969812455,0,0,42.545572916666664,582.2817195302031,FCER1G;TYROBP;STXBP2;LILRA2;VAMP2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),21/320,1.370566728981312e-06,0.00015630659912551772,0,0,3.6857641413407007,49.75887089495933,FCN1;CEBPB;TRAF3IP3;ANXA1;FCER1G;TGFB1;SLC11A1;CYBA;LILRB2;LILRA2;POU2F2;AIF1;PYCARD;FGR;TYROBP;PTPRC;CLEC7A;CASP1;CD14;LCP1;GAPDH,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),14/150,1.434005496564383e-06,0.00015630659912551772,0,0,5.346078431372549,71.93169369903485,RPL10;RPL11;RPS27L;RPSA;RPS15;RPS28;EIF3M;EIF2S3;RPS27;RPS19;EIF3G;RPL38;EIF3E;SRSF9,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),14/159,2.871290072642565e-06,0.00029874468073994687,0,0,5.011935632183908,63.95605324059478,CX3CR1;MEF2C;SLC11A1;LILRB2;TNFRSF1B;RHOA;PYCARD;MAPKAPK3;CASP1;CARD16;CD14;VIM;S100A9;S100A8,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Leukocyte Aggregation (GO:0070486),4/7,4.7088439084764545e-06,0.0004686323350653306,0,0,67.9064935064935,832.9456761419823,RAC2;S100A9;CD44;S100A8,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Ribosome Assembly (GO:0042255),8/50,5.010249645149273e-06,0.00047135737584291755,0,0,9.783277090363704,119.39535638025475,RPS15;RPS28;RPS27;RPS19;RPL10;RPL11;RPS27L;RPSA,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Regulation Of Interleukin-1 Beta Production (GO:0032651),10/84,5.297508378101025e-06,0.00047135737584291755,0,0,6.966055765528061,84.62555389709101,PYCARD;CX3CR1;SERPINB1;TYROBP;CLEC7A;CASP1;MNDA;CARD16;LCP1;LILRA2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),12/124,5.559916622000338e-06,0.00047135737584291755,0,0,5.5415877226222054,67.05280937858244,PYCARD;LYN;CX3CR1;MEF2C;TGFB1;CASP1;CARD16;CD14;LILRB2;VIM;TNFRSF1B;RHOA,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Defense Response (GO:0031349),12/124,5.559916622000338e-06,0.00047135737584291755,0,0,5.5415877226222054,67.05280937858244,PYCARD;MEF2C;LGALS1;CASP4;CASP1;S100A12;CYBA;CD47;LCP1;S100A9;S100A8;GPSM3,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),11/104,5.784913066128604e-06,0.0004729166431560134,0,0,6.107356204130397,73.65628678586599,PYCARD;LGALS1;RPS19;CASP4;CASP1;S100A12;CD47;LCP1;S100A9;S100A8;GPSM3,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Epiboly Involved In Wound Healing (GO:0090505),5/15,6.937478165636062e-06,0.0005436367285871225,0,0,25.522135416666668,303.1665289135375,FLNA;LCP1;RHOC;RHOA;CD44,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),12/127,7.124989889739482e-06,0.0005436367285871225,0,0,5.396194210587014,63.95516631018047,PYCARD;SPN;CX3CR1;TYROBP;PTPRC;CLEC7A;CYBA;PTPN6;CD14;CD47;LCP1;LILRA2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),14/175,8.774539856331587e-06,0.0006416778936400881,0,0,4.510144927536232,52.514577074744686,PRKCB;RHOC;RHOA;FKBP1A;LGALS1;CLEC7A;EEF1D;TNFSF10;CASP1;S100A12;FLNA;S100A4;CARD16;GAPDH,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),7/39,8.97059528024588e-06,0.0006416778936400881,0,0,11.211796465968586,130.2985487506964,SPN;LYN;CEBPB;TYROBP;LST1;MNDA;LILRB2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",5/16,9.930115003838358e-06,0.0006887888861753334,0,0,23.200757575757574,267.27130039180486,COX8A;COX7B;COX4I1;COX5B;COX6B1,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),19/308,1.058719049794275e-05,0.0007127670308762046,0,0,3.433255400729449,39.3309128916508,IFITM2;CSF3R;DUSP1;RPL13A;LILRB2;LILRA2;AIF1;LILRA3;YBX3;RHOA;ZFP36L2;PYCARD;MT2A;CASP1;MNDA;PTPN6;CD47;PLP2;GAPDH,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),16/232,1.3452660843300808e-05,0.0008798040191518729,0,0,3.8516532618409296,43.20142804757875,PRKCB;ARRB2;RHOC;RHOA;FKBP1A;PYCARD;LGALS1;CLEC7A;EEF1D;TNFSF10;CASP1;S100A12;FLNA;S100A4;CARD16;GAPDH,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),11/114,1.40342784414e-05,0.0008923462042323501,0,0,5.511583705758463,61.58647910268425,PYCARD;TYROBP;CLEC7A;CYBA;PTPN6;CD47;LCP1;LILRB2;POU2F2;LILRA2;AIF1,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Regulation Of Phagocytosis (GO:0050764),8/58,1.56210307289339e-05,0.0009663929550953972,0,0,8.214593175853018,90.91001901663589,PYCARD;FGR;FCER1G;PTPRC;CLEC7A;SLC11A1;CYBA;CD47,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Interleukin-6 Production (GO:0032755),9/76,1.6387834514972314e-05,0.000987151400125569,0,0,6.908719560094266,76.1269825266567,PYCARD;TYROBP;CLEC7A;CYBA;LCP1;LILRB2;LILRA2;POU2F2;AIF1,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),9/78,2.0272753165434992e-05,0.0011476964937836,0,0,6.707780320366132,72.48583559296227,PYCARD;SPN;TYROBP;PTPRC;CLEC7A;CYBA;LCP1;CD14;LILRA2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Regulation Of Inflammatory Response (GO:0050727),16/240,2.046740897398741e-05,0.0011476964937836,0,0,3.712562236690923,40.08333435800533,ANXA1;TNFRSF1B;PYCARD;BST1;LGALS1;CASP4;CASP1;S100A12;CD47;CARD16;LCP1;S100A9;VAMP2;S100A8;GPSM3;PTPN2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Regulation Of B Cell Proliferation (GO:0030888),7/44,2.055725480346392e-05,0.0011476964937836,0,0,9.694212537144477,104.62281746501296,LYN;BST1;MEF2C;PTPRC;TYROBP;MNDA;TNFSF13B,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Endocytosis (GO:0045807),9/79,2.249187103118316e-05,0.0012258069711994,0,0,6.611616541353383,70.7598779381841,PYCARD;CDC42;FCER1G;HNRNPK;CLEC7A;SLC11A1;CYBA;CD47;B2M,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Actin Filament Organization (GO:0007015),12/144,2.5545460788257912e-05,0.0013598502266121,0,0,4.697130455751146,49.672393733588656,CDC42;TPM3;RAC2;WAS;FLNA;ARPC4;LCP1;ALDOA;CORO1A;AIF1;MYO1F;MYO1G,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,T Cell Differentiation (GO:0030217),7/46,2.7770148854749104e-05,0.0014446788801936,0,0,9.196133709222714,96.48168646803286,SPI1;ANXA1;FCER1G;TGFB1;PTPRC;ZFP36L2;PTPN2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),9/82,3.0427041449672178e-05,0.0015477221750733,0,0,6.338932948810382,65.9260362182541,PYCARD;SPN;TYROBP;PTPRC;CLEC7A;CYBA;LCP1;CD14;LILRA2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),9/84,3.69405325728278e-05,0.001799367636694,0,0,6.169263157894737,62.96474083582139,PYCARD;CDKN2D;CLEC7A;ARL6IP5;CASP1;TNFSF10;IFI6;CARD16;CD44,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Cellular Defense Response (GO:0006968),7/48,3.6946386598786595e-05,0.001799367636694,0,0,8.746647937683566,89.26866239504909,CX3CR1;SPN;TYROBP;NCF2;MNDA;TCIRG1;LILRB2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),15/228,4.307372930272758e-05,0.0020540784661238,0,0,3.652557053551254,36.71768508561938,LYN;CX3CR1;MEF2C;MGST1;GPBAR1;MSN;LILRB2;TNFRSF1B;RHOA;PYCARD;CASP1;CD14;CARD16;LCP1;VIM,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Inflammatory Response (GO:0006954),15/236,6.382854690706025e-05,0.0029817049769441,0,0,3.518885958332325,33.99001041064028,CEBPB;ANXA1;TGFB1;SLC11A1;ITGB2;FPR1;CYBB;CYBA;FOS;LYZ;AIF1;CD14;S100A9;CD44;S100A8,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Superoxide Anion Generation (GO:0032930),4/13,8.767061110075754e-05,0.0040135605761926,0,0,22.62857142857143,211.3943904846358,TGFB1;TYROBP;CLEC7A;ITGB2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),10/117,9.702656665449362e-05,0.0043547806092575,0,0,4.809508544374029,44.44238747181551,PYCARD;CX3CR1;MEF2C;CASP1;CARD16;CD14;LILRB2;VIM;TNFRSF1B;RHOA,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,"Wound Healing, Spreading Of Cells (GO:0044319)",5/25,0.00010456223733873896,0.004602749255161,0,0,12.754557291666666,116.90480405934082,FLNA;LCP1;RHOC;RHOA;CD44,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),7/57,0.00011418250916229386,0.0049313917636318,0,0,7.168952879581152,65.0776926806306,PYCARD;TYROBP;CLEC7A;CASP1;MNDA;LCP1;LILRA2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Regulation Of Superoxide Anion Generation (GO:0032928),4/14,0.00012085917166042084,0.0051230859987167,0,0,20.364675324675325,183.70738522137412,TGFB1;TYROBP;CLEC7A;ITGB2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),13/196,0.00012734582244836596,0.0052999015924419,0,0,3.670561562608999,32.91981370281534,MTPN;TGFB1;RPS27L;MSN;LILRA2;EEF2;OAZ1;KLF2;TNFSF13B;RBM3;EIF3E;RPL26;VIM,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Antimicrobial Humoral Response (GO:0019730),9/100,0.00014533766686139935,0.0059406771329596,0,0,5.080393290919607,44.89264528809671,RPS19;SLC11A1;S100A12;NRG1;FAU;LYZ;RPL39;S100A9;GAPDH,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),8/80,0.00016293557284660352,0.0065431495832609,0,0,5.698162729658793,49.70026249727691,IFITM3;IFITM2;SLC11A1;CASP1;RPL13A;CD47;GAPDH;AIF1,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),6/43,0.00017281597835232314,0.0068202719732494,0,0,8.287629666219745,71.79808317469175,COX8A;COX7B;UQCRB;COX4I1;COX5B;COX6B1,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Migration (GO:2000403),4/16,0.00021307108274629772,0.0082664357356995,0,0,16.96883116883117,143.4525426381887,PYCARD;SPN;AIF1;RHOA,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Production (GO:0032732),7/64,0.0002387997490120581,0.00911021042481,0,0,6.286304767153486,52.42706026304977,PYCARD;TYROBP;CLEC7A;CASP1;MNDA;LCP1;LILRA2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),8/85,0.00024866467735339647,0.0093310401059331,0,0,5.326788696867437,44.20917805713896,COX8A;COX7B;NDUFB7;UQCRB;BLOC1S1;COX4I1;COX5B;COX6B1,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),5/30,0.0002589281728827783,0.0094138831654324,0,0,10.201041666666669,84.24999365012046,FCN1;LYN;TYROBP;CLEC7A;LILRA2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Translation (GO:0045727),9/108,0.00026084758681737825,0.0094138831654324,0,0,4.667942583732057,38.51787496334738,RBM3;CNBP;RPS27L;EIF3E;RPL26;PABPC1;VIM;EEF2;YBX3,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),7/65,0.0002632103637342405,0.0094138831654324,0,0,6.177604260696877,50.91925513967844,RPS19;S100A12;NRG1;FAU;RPL39;GAPDH;S100A9,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Myeloid Cell Activation Involved In Immune Response (GO:0002275),4/17,0.0002743722591588847,0.0096621246340721,0,0,15.662737262737265,128.45049615720055,PYCARD;FCER1G;TYROBP;LILRA2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Response To Lipid (GO:0033993),9/110,0.00029931858366485426,0.0103809126971038,0,0,4.575039082855654,37.12187651819341,CDKN2D;TGFB1;ANXA1;RXRA;MAPKAPK3;SLC11A1;CTNNB1;S100A9;S100A8,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Negative Regulation Of Viral Entry Into Host Cell (GO:0046597),4/18,0.0003473753860166311,0.0117381049461279,0,0,14.543228200371058,115.83833323645575,FCN1;IFITM3;IFITM2;LY6E,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),7/68,0.0003487073553240292,0.0117381049461279,0,0,5.872886447515235,46.75567879894327,COX8A;COX7B;NDUFB7;UQCRB;COX4I1;COX5B;COX6B1,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Transport (GO:0051050),6/50,0.000401779239985673,0.0132532535776271,0,0,6.966650842629955,54.476477090909064,CEBPB;ANXA1;RXRA;ANXA2;CHP1;ACTB,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),19/406,0.0004102817779110484,0.0132532535776271,0,0,2.5508485229415463,19.893216593699247,LYN;CX3CR1;MEF2C;GPBAR1;IQGAP1;FOS;LILRB2;TNFRSF1B;ACTB;RHOA;PYCARD;RAP1B;CAPN2;CASP1;LCP1;CD14;CARD16;VIM;LAMTOR4,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Regulation Of Lamellipodium Assembly (GO:0010591),5/33,0.00041108824989581806,0.0132532535776271,0,0,9.106677827380953,71.00205911825518,CDC42;ACTR2;WAS;RAC2;NRG1,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),7/70,0.00041712098666210726,0.0132609713676328,0,0,5.68586387434555,44.24815595397856,COX8A;COX7B;NDUFB7;UQCRB;COX4I1;COX5B;COX6B1,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Microglial Cell Activation (GO:0001774),4/20,0.0005333508863132646,0.0160357124519542,0,0,12.724025974025974,95.89247173778924,CX3CR1;TYROBP;ITGB2;AIF1,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Negative Regulation Of B Cell Activation (GO:0050869),4/20,0.0005333508863132646,0.0160357124519542,0,0,12.724025974025974,95.89247173778924,LYN;TYROBP;ID2;MNDA,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077),4/20,0.0005333508863132646,0.0160357124519542,0,0,12.724025974025974,95.89247173778924,TMEM59;TGFB1;NUMB;CSK,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Negative Regulation Of Viral Life Cycle (GO:1903901),4/20,0.0005333508863132646,0.0160357124519542,0,0,12.724025974025974,95.89247173778924,FCN1;IFITM3;IFITM2;LY6E,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),7/73,0.0005394276359984612,0.0160357124519542,0,0,5.426582579723941,40.83504429818932,ANXA1;FCER1G;ITGB2;S100A12;TREM1;S100A9;S100A8,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Endothelial Tube Morphogenesis (GO:0061154),3/9,0.0005621149103324181,0.0164959106378321,0,0,25.395077720207254,190.05179088106743,CTNNB1;RHOA;RHOB,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Ribosomal Large Subunit Biogenesis (GO:0042273),6/54,0.0006117855785397659,0.0177262935351585,0,0,6.384791122715405,47.241891231327706,RPL10;RPL11;RPL14;RPL35A;RPL26;RPL7,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),11/174,0.000622216135774675,0.0178031591848528,0,0,3.4720680364852146,25.631580656832384,RBM3;ZEB2;CLEC7A;RPS27L;CTNNB1;EIF3E;RPL26;VIM;EEF2;KLF2;PTPN2,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664),4/21,0.0006487997793380432,0.0183346011716639,0,0,11.974942704354469,87.9007065111927,LY86;CARD16;LILRA2;CD55,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Positive Regulation Of Immune Effector Process (GO:0002699),5/37,0.0007084375826789848,0.0197757759360023,0,0,7.966715494791667,57.7781946412322,FCN1;PTPRC;RPS19;APLP2;CFP,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Pattern Recognition Receptor Signaling Pathway (GO:0002221),6/56,0.0007444551333023712,0.0203043293273899,0,0,6.128772845953002,44.14468035117421,FCN1;PYCARD;MAPKAPK3;CASP1;CD14;CTSS,GO_Biological_Process_2023_upregulated
GO_Biological_Process_2023,Regulation Of Immune Response (GO:0050776),7/77,0.0007451130028399977,0.0203043293273899,0,0,5.11544502617801,36.841305501358825,SPN;FGR;LYN;FKBP1A;APLP2;CSK;CFP,GO_Biological_Process_2023_upregulated
