names,scores,logfoldchanges,pvals,pvals_adj
LMAN2L,0.4097267,0.9044743,0.6820064240186439,1.0
PIAS4,0.4094406,0.883467,0.6822163484464037,1.0
RAP1GAP2,0.40858224,0.7844875,0.6828462692369286,1.0
POLE4,0.40858224,0.12811483,0.6828462692369286,1.0
DNMBP,0.4082961,0.13844648,0.6830562919551388,1.0
MED8,0.40801,0.24875432,0.6832663392101624,1.0
ARHGEF11,0.40801,0.77060556,0.6832663392101624,1.0
CD3D,0.40743774,0.75589544,0.6836865072733198,1.0
ZFHX3,0.4068655,0.34952232,0.6841067733116837,1.0
PGAP3,0.4068655,0.52325195,0.6841067733116837,1.0
TMEM69,0.40629327,0.36054337,0.6845271372104466,1.0
MAPK13,0.40629327,0.34959432,0.6845271372104466,1.0
ACAD10,0.40629327,0.5119121,0.6845271372104466,1.0
ZNF24,0.40457654,0.18748626,0.6857888149196886,1.0
COX8A,0.4042904,0.08413647,0.6859991798470904,1.0
EXOSC6,0.40371817,0.62514555,0.6864199826944685,1.0
FMR1,0.40371817,0.22474946,0.6864199826944685,1.0
PRKCE,0.4031459,0.83043236,0.6868408827691815,1.0
PAQR4,0.4031459,1.2809279,0.6868408827691815,1.0
C16orf70,0.4028598,0.2935116,0.6870513692307307,1.0
CALCRL,0.4028598,0.61905146,0.6870513692307307,1.0
CCDC115,0.4028598,0.21119358,0.6870513692307307,1.0
CRLS1,0.4028598,0.3452919,0.6870513692307307,1.0
NSMAF,0.4028598,0.39008814,0.6870513692307307,1.0
RNPEP,0.4017153,0.18227354,0.6878935575680426,1.0
RHEB,0.40142918,0.07137294,0.6881041652029136,1.0
POMK,0.40142918,3.672699,0.6881041652029136,1.0
AP1G1,0.40142918,0.7597461,0.6881041652029136,1.0
PRKCD,0.40114307,0.4190135,0.6883147970290882,1.0
TICAM2,0.40114307,2.293789,0.6883147970290882,1.0
YWHAG,0.40114307,0.2108025,0.6883147970290882,1.0
PRR7-AS1,0.40085694,3.1734467,0.6885254530320991,1.0
VIPR1,0.40085694,2.7860272,0.6885254530320991,1.0
NPPA-AS1,0.4002847,2.3319826,0.6889468375107353,1.0
B4GALT6,0.4002847,2.7336893,0.6889468375107353,1.0
RSRC1,0.39999858,0.37387177,0.6891575659573987,1.0
IFNB1,0.39971244,2.3604512,0.6893683185229754,1.0
LY6E,0.3991402,0.4212229,0.689789895952883,1.0
MPO,0.39856797,1.8857006,0.6902115696844316,1.0
HMMR,0.39856797,-0.34512234,0.6902115696844316,1.0
SPRY1,0.39828184,1.6592506,0.6904224426270388,1.0
AK4,0.3979957,2.064848,0.6906333396015059,1.0
SOWAHC,0.3979957,1.6874961,0.6906333396015059,1.0
SLC9A9,0.3977096,0.33476284,0.6908442605933043,1.0
OSCAR,0.39713734,0.1715872,0.6912661745707536,1.0
NT5DC1,0.39685124,0.34217593,0.6914771675273197,1.0
SLC9A1,0.3965651,0.41257748,0.6916881844430475,1.0
NSUN3,0.39599288,0.7668201,0.6921102900937572,1.0
GSDMD,0.39570674,0.30024967,0.6923213787996099,1.0
PARD6A,0.39570674,1.226101,0.6923213787996099,1.0
RBM10,0.3954206,0.37748873,0.6925324914063653,1.0
PAFAH1B2,0.3951345,0.22007762,0.692743627899445,1.0
RALGAPA2,0.39484838,0.4730468,0.6929547882642647,1.0
TSPAN32,0.39427614,1.4378991,0.6933771805507596,1.0
ZDHHC9,0.3925594,0.96574926,0.6946449288135269,1.0
ZC3H10,0.3914149,1.0086617,0.695490569321598,1.0
ZFY,0.39112878,1.2261928,0.6957020386893513,1.0
BICD2,0.39027044,0.41689625,0.6963365887358113,1.0
MGAT5,0.39027044,0.76968354,0.6963365887358113,1.0
ST6GALNAC3,0.39027044,1.1061648,0.6963365887358113,1.0
FBXL3,0.38969818,0.4226506,0.6967597402393761,1.0
NRBP1,0.38969818,0.2855154,0.6967597402393761,1.0
KDM1B,0.38969818,0.5206593,0.6967597402393761,1.0
SRGAP2C,0.38912594,0.3625039,0.6971829861172866,1.0
UBQLN2,0.3888398,0.44565758,0.6973946444098809,1.0
EMSY,0.3885537,0.6379459,0.6976063262519618,1.0
SNTB1,0.3874092,0.6957187,0.6984532888208467,1.0
ARHGEF7,0.3874092,0.11851038,0.6984532888208467,1.0
SIMC1,0.38712308,0.81840867,0.6986650881895831,1.0
TPRKB,0.38683698,0.27493837,0.6988769110194564,1.0
HIST1H4H,0.38655084,1.0342419,0.6990887572957224,1.0
TAGLN,0.38655084,0.7778489,0.6990887572957224,1.0
KCTD11,0.38655084,1.0289071,0.6990887572957224,1.0
PFDN6,0.3862647,0.1635645,0.6993006270036317,1.0
LHPP,0.38569248,0.54982215,0.6997244366553534,1.0
SULT1B1,0.38569248,0.84232485,0.6997244366553534,1.0
CSNK1G3,0.38540635,0.51682955,0.6999363765696396,1.0
LMBR1,0.38540635,0.57333523,0.6999363765696396,1.0
PLCXD1,0.38454798,0.87721074,0.7005723364889243,1.0
DSTYK,0.38454798,0.80410457,0.7005723364889243,1.0
LAMB2,0.3836896,0.7275577,0.7012085063623608,1.0
AC009506.1,0.3836896,0.57637274,0.7012085063623608,1.0
C2orf49,0.3834035,0.57070035,0.7014206095742699,1.0
STARD3NL,0.3834035,0.20920725,0.7014206095742699,1.0
GABBR1,0.38311738,0.5076652,0.7016327360552157,1.0
AP3D1,0.38283125,0.42296922,0.7018448857903835,1.0
LYN,0.38254514,0.05664545,0.7020570587649526,1.0
RNASEL,0.382259,0.5331014,0.7022692549640972,1.0
FKBP4,0.38197288,0.23654553,0.7024814743729859,1.0
PSMF1,0.38168678,0.19583847,0.7026937169767822,1.0
FAM210B,0.38168678,0.37901542,0.7026937169767822,1.0
SOCS6,0.38168678,0.7418985,0.7026937169767822,1.0
CDK16,0.38168678,0.27250028,0.7026937169767822,1.0
CCNT1,0.3811145,0.50313056,0.7031182717097222,1.0
AIMP1,0.3808284,0.16335273,0.7033305838091657,1.0
SAMD4A,0.3808284,0.60018075,0.7033305838091657,1.0
RNF213,0.37997004,0.122718915,0.7039676588610722,1.0
MINPP1,0.37997004,0.68515337,0.7039676588610722,1.0
AGTPBP1,0.37997004,0.68512607,0.7039676588610722,1.0
UVSSA,0.37997004,0.39387774,0.7039676588610722,1.0
TCF7L2,0.37997004,0.5525821,0.7039676588610722,1.0
HCAR3,0.37939778,0.8494558,0.7043924910416176,1.0
DHRS9,0.37939778,0.6692132,0.7043924910416176,1.0
TMEM63B,0.37882555,1.190945,0.7048174154666895,1.0
CDH23,0.37882555,0.5775173,0.7048174154666895,1.0
TXNL4A,0.3782533,0.49029624,0.70524243201714,1.0
TMEM41B,0.3782533,0.39079043,0.70524243201714,1.0
CRTC2,0.37768105,0.5447475,0.7056675405737346,1.0
RHOG,0.37739494,0.013534112,0.7058801293170518,1.0
HIST1H2BK,0.3771088,0.59252137,0.7060927410171531,1.0
MAN2A1,0.3771088,0.45056063,0.7060927410171531,1.0
ZGPAT,0.37682268,0.3860821,0.7063053756591103,1.0
MAPKBP1,0.37653658,1.6069987,0.7065180332279893,1.0
THAP1,0.37653658,0.7189437,0.7065180332279893,1.0
DGKD,0.3759643,0.51275104,0.7069434170867508,1.0
NT5C2,0.3759643,0.27992558,0.7069434170867508,1.0
CFAP54,0.37539208,3.0082796,0.7073688924738597,1.0
CLPTM1L,0.37539208,0.6494314,0.7073688924738597,1.0
GATC,0.37539208,0.6000508,0.7073688924738597,1.0
ATG13,0.37539208,0.36604375,0.7073688924738597,1.0
ATXN10,0.37481984,0.3062104,0.7077944592696521,1.0
IKBKE,0.3745337,0.7316825,0.7080072769083867,1.0
WDTC1,0.37424758,0.7946333,0.7082201173543792,1.0
CLINT1,0.37424758,0.24008101,0.7082201173543792,1.0
DCHS1,0.37424758,2.7105155,0.7082201173543792,1.0
TAF5L,0.37424758,0.1679993,0.7082201173543792,1.0
BTN3A1,0.37424758,0.74783385,0.7082201173543792,1.0
TRAPPC1,0.37396148,0.0827092,0.7084329805926481,1.0
FAM225A,0.37367535,2.4784238,0.708645866608206,1.0
CHD2,0.37367535,0.051712625,0.708645866608206,1.0
WBP1,0.37367535,0.40812635,0.708645866608206,1.0
EARS2,0.3731031,1.8367839,0.7090717069112122,1.0
MBNL1-AS1,0.3731031,1.1300769,0.7090717069112122,1.0
RUSC2,0.3731031,2.6596525,0.7090717069112122,1.0
NCK1,0.3731031,0.18758109,0.7090717069112122,1.0
FAM160B1,0.37281698,0.61346316,0.7092846611686595,1.0
LYNX1,0.37253085,2.3347406,0.7094976381433928,1.0
HS2ST1,0.37224475,0.40689188,0.7097106378203986,1.0
ALS2,0.3719586,2.0131135,0.7099236601846572,1.0
KLK1,0.3719586,1.8953537,0.7099236601846572,1.0
BLZF1,0.3719586,0.50114256,0.7099236601846572,1.0
MYO6,0.3719586,2.2451513,0.7099236601846572,1.0
POR,0.3719586,0.29649284,0.7099236601846572,1.0
RIC1,0.37138638,0.05075297,0.7103497729148296,1.0
SGMS1-AS1,0.37138638,2.0410376,0.7103497729148296,1.0
KCNJ15,0.37138638,2.0268455,0.7103497729148296,1.0
CENPC,0.37138638,0.35135242,0.7103497729148296,1.0
PWWP2A,0.37138638,0.5945438,0.7103497729148296,1.0
HP,0.37138638,1.6357827,0.7103497729148296,1.0
DYNLT1,0.37081414,0.19399813,0.7107759762136492,1.0
MFN2,0.37081414,0.44674793,0.7107759762136492,1.0
RN7SL832P,0.37081414,2.1413963,0.7107759762136492,1.0
RPP21,0.37081414,0.96453106,0.7107759762136492,1.0
ZC3H18,0.37024188,0.21942662,0.7112022699607705,1.0
NOL3,0.36966965,1.6458732,0.7116286540357636,1.0
NIPSNAP3A,0.36966965,0.34861904,0.7116286540357636,1.0
TREX1,0.36966965,1.2985989,0.7116286540357636,1.0
LINC00278,0.36966965,1.5157454,0.7116286540357636,1.0
PIGC,0.3690974,0.34364557,0.7120551283181132,1.0
CTLA4,0.3690974,1.2726529,0.7120551283181132,1.0
MTA1,0.3690974,0.6724662,0.7120551283181132,1.0
JRKL,0.36881128,0.47310042,0.7122683992493626,1.0
WARS2,0.36852515,0.71809494,0.7124816926872197,1.0
LDLRAP1,0.3679529,1.0957083,0.7129083470223991,1.0
TEC,0.3679529,1.0124402,0.7129083470223991,1.0
PGLS,0.36766678,0.08398484,0.7131217078895294,1.0
ZNF473,0.36738068,1.6704094,0.7133350912028833,1.0
UAP1L1,0.36709455,0.2926861,0.7135484969473512,1.0
FTX,0.36709455,0.49106613,0.7135484969473512,1.0
PRKCH,0.36709455,0.4505125,0.7135484969473512,1.0
SLF1,0.3668084,0.75533205,0.7137619251078189,1.0
GPR27,0.36566395,1.2120268,0.7146158616072142,1.0
FLT1,0.36451945,1.0333219,0.7154701555520815,1.0
F8,0.36451945,1.0378233,0.7154701555520815,1.0
CHCHD7,0.36451945,0.42470217,0.7154701555520815,1.0
DGKA,0.36451945,0.61065125,0.7154701555520815,1.0
ADCY9,0.36451945,1.6413996,0.7154701555520815,1.0
ZNF740,0.36451945,1.0894879,0.7154701555520815,1.0
JRK,0.36337495,1.1011295,0.7163248059725755,1.0
FKBP7,0.36337495,1.0136017,0.7163248059725755,1.0
ADSL,0.36337495,0.16051911,0.7163248059725755,1.0
ATN1,0.3628027,0.6710489,0.7167522645577397,1.0
HTRA2,0.3628027,0.16432294,0.7167522645577397,1.0
COQ7,0.36251658,0.52760506,0.7169660271408982,1.0
PHKA2,0.36223048,1.11995,0.7171798118975119,1.0
MAP3K8,0.36223048,0.171654,0.7171798118975119,1.0
HAGHL,0.36194435,0.15691371,0.7173936188123773,1.0
U2AF1,0.36165822,1.0363319,0.7176074478702859,1.0
CNOT7,0.3613721,0.19862168,0.7178212990560233,1.0
PIK3C3,0.36108598,0.6102469,0.7180351723543711,1.0
FAM215B,0.36108598,0.411013,0.7180351723543711,1.0
SIK3,0.35994148,0.251074,0.7188908863693011,1.0
FAH,0.35994148,0.78102726,0.7188908863693011,1.0
PRR5,0.35936925,0.842203,0.7193188756563504,1.0
PIK3CD,0.35936925,0.52461827,0.7193188756563504,1.0
METTL18,0.358797,0.7567953,0.7197469529671212,1.0
UCK1,0.35851088,0.3011132,0.7199610245932474,1.0
DHX30,0.35822475,0.369814,0.7201751181795083,1.0
PQLC3,0.35822475,0.26851353,0.7201751181795083,1.0
ROCK1,0.35708028,0.060656395,0.7210317118203002,1.0
HDAC6,0.35708028,0.64453965,0.7210317118203002,1.0
SLC9A8,0.35708028,0.25067195,0.7210317118203002,1.0
ATRIP,0.35708028,0.8854303,0.7210317118203002,1.0
CHRFAM7A,0.35708028,0.39267936,0.7210317118203002,1.0
ZNF445,0.35593578,0.5434644,0.7218886556002375,1.0
KIAA0586,0.35593578,0.53126836,0.7218886556002375,1.0
FAR2,0.35593578,0.56992847,0.7218886556002375,1.0
OLR1,0.35564965,0.68098456,0.7221029461396711,1.0
EFTUD2,0.35564965,0.5873098,0.7221029461396711,1.0
ZNHIT3,0.35564965,0.38228902,0.7221029461396711,1.0
PRIM2,0.35536355,0.5395447,0.7223172584862475,1.0
TALDO1,0.35507742,0.058406964,0.7225315926246393,1.0
TMOD3,0.35479128,0.2342639,0.7227459485395138,1.0
TMCO4,0.3536468,0.6973915,0.723603589657009,1.0
NUTM2B-AS1,0.3536468,0.3317846,0.723603589657009,1.0
NUDT7,0.35336068,1.1774539,0.7238180542241295,1.0
MCPH1,0.35307455,0.2671263,0.7240325404756299,1.0
BISPR,0.35307455,0.71754676,0.7240325404756299,1.0
PIM1,0.35307455,0.2641104,0.7240325404756299,1.0
JMJD8,0.35307455,0.44224352,0.7240325404756299,1.0
MTG2,0.35250232,0.39173573,0.7244615779702916,1.0
PTPRA,0.35250232,0.28032675,0.7244615779702916,1.0
DTX3L,0.35021335,0.5455092,0.7261785922479619,1.0
PRKAA1,0.34849662,0.10617896,0.7274672570191252,1.0
TNNT1,0.34763825,2.6996279,0.7281118788159147,1.0
SEZ6L,0.34763825,2.5965295,0.7281118788159147,1.0
WDR54,0.34763825,0.7155417,0.7281118788159147,1.0
HERC5,0.34735212,0.1752725,0.7283267955208899,1.0
SLC16A4,0.34706602,2.2079115,0.7285417335864423,1.0
PGM1,0.34677988,0.44065636,0.7287566929970971,1.0
CHST2,0.34677988,0.4764295,0.7287566929970971,1.0
MEX3D,0.34649375,2.24674,0.7289716737373747,1.0
GPR85,0.34649375,2.197133,0.7289716737373747,1.0
CNN2,0.34620765,0.12509032,0.72918667579179,1.0
SPATA6,0.34620765,0.6924936,0.72918667579179,1.0
IL7R,0.34620765,0.20186654,0.72918667579179,1.0
RNASE3,0.34592152,2.4742754,0.7294016991448533,1.0
ZNF417,0.34592152,2.3623214,0.7294016991448533,1.0
PURB,0.34563538,0.07427632,0.7296167437810696,1.0
ARHGEF18,0.34534928,1.8123168,0.7298318096849388,1.0
NLRP6,0.34534928,2.049057,0.7298318096849388,1.0
UCKL1,0.34534928,0.44293475,0.7298318096849388,1.0
ZNF527,0.34477702,2.340355,0.7302620052336117,1.0
ATOH8,0.34477702,2.069568,0.7302620052336117,1.0
DDO,0.34477702,1.5122283,0.7302620052336117,1.0
HOXA10,0.34477702,1.545645,0.7302620052336117,1.0
CTH,0.34477702,1.569838,0.7302620052336117,1.0
HMGA1P4,0.34477702,2.0259368,0.7302620052336117,1.0
RASSF1-AS1,0.34449092,1.601035,0.7304771348473906,1.0
UBA6,0.34420478,0.35404572,0.7306922856667728,1.0
METTL7B,0.34420478,1.5770556,0.7306922856667728,1.0
C6orf99,0.34420478,1.9093876,0.7306922856667728,1.0
TRIM27,0.34391865,0.28572035,0.7309074576762331,1.0
OCIAD1,0.34391865,0.14251514,0.7309074576762331,1.0
ADD1,0.34363255,0.20079584,0.7311226508602418,1.0
FABP3,0.34363255,1.6233585,0.7311226508602418,1.0
TBC1D1,0.34363255,0.20893495,0.7311226508602418,1.0
NUDT17,0.34363255,2.2907138,0.7311226508602418,1.0
ABHD16A,0.34334642,0.1019264,0.7313378652032638,1.0
SLC37A3,0.34334642,1.6404071,0.7313378652032638,1.0
STARD10,0.34334642,1.1805319,0.7313378652032638,1.0
LINC00482,0.34306028,1.9465917,0.7315531006897593,1.0
DHX32,0.34248805,0.61286193,0.7319836350309856,1.0
TIAM2,0.34134355,1.1473235,0.732844956750808,1.0
RIC8B,0.34134355,1.287573,0.732844956750808,1.0
GNA11,0.34134355,0.9930365,0.732844956750808,1.0
GIMAP6,0.34105745,0.43072593,0.73306033980608,1.0
HS6ST1,0.3404852,0.9793834,0.7334911689579626,1.0
SLC15A4,0.3404852,0.34311748,0.7334911689579626,1.0
FXN,0.3404852,0.65412545,0.7334911689579626,1.0
VDAC2,0.33991295,0.04187213,0.7339220820610405,1.0
B4GALT5,0.33934072,0.36488053,0.7343530789905366,1.0
ARFGAP3,0.33905458,0.1513297,0.7345686088511771,1.0
USP48,0.33876845,0.4759918,0.7347841596215949,1.0
STK26,0.33848235,0.638919,0.7349997312861705,1.0
ALAD,0.33848235,0.5256245,0.7349997312861705,1.0
FUNDC2,0.33819622,0.2631853,0.73521532382928,1.0
HEG1,0.33819622,1.1180575,0.73521532382928,1.0
TP53BP1,0.33819622,0.26842806,0.73521532382928,1.0
PCYT1A,0.3379101,0.008578949,0.7354309372352937,1.0
SLC24A4,0.33762398,0.38461506,0.7356465714885778,1.0
EIF4ENIF1,0.33762398,0.3668653,0.7356465714885778,1.0
CLK2,0.33762398,0.42761406,0.7356465714885778,1.0
ERC1,0.33733785,0.25179473,0.7358622265734929,1.0
RNASE4,0.33733785,1.0125622,0.7358622265734929,1.0
ACY1,0.33705172,0.8319644,0.7360779024743952,1.0
PAPOLA,0.33676562,0.022494087,0.7362935991756357,1.0
CSRNP1,0.335335,0.24168994,0.7373723941388547,1.0
NDUFB1,0.335335,0.035988666,0.7373723941388547,1.0
TMEM64,0.335335,0.86825156,0.7373723941388547,1.0
RABIF,0.33476275,0.22057934,0.737804057178247,1.0
TRIOBP,0.33419052,0.6666287,0.7382358029175149,1.0
CCDC51,0.33361825,0.772766,0.7386676312310942,1.0
RAD52,0.33304602,0.6580148,0.7390995419933429,1.0
STRN,0.33304602,0.47970685,0.7390995419933429,1.0
SLC39A7,0.33304602,0.5642029,0.7390995419933429,1.0
PSMA4,0.33247378,0.0776201,0.7395315350785412,1.0
SOCS5,0.33247378,0.7225819,0.7395315350785412,1.0
LFNG,0.33247378,0.74566054,0.7395315350785412,1.0
ACBD6,0.33190155,0.33789024,0.7399636103608909,1.0
CD7,0.33190155,0.78133935,0.7399636103608909,1.0
RASA3,0.33190155,0.2962644,0.7399636103608909,1.0
SIPA1L2,0.33190155,0.34118462,0.7399636103608909,1.0
ZNF234,0.33104318,0.63699925,0.7406118771287007,1.0
SF3A1,0.33075705,0.08966176,0.740828007013465,1.0
MAN2B2,0.33075705,0.65801775,0.740828007013465,1.0
C11orf1,0.33018482,0.58737737,0.7412603281317051,1.0
JUP,0.32904032,0.50749993,0.7421252153215496,1.0
RAB11A,0.32846808,0.11558057,0.7425577811407056,1.0
L3HYPDH,0.32846808,0.67671275,0.7425577811407056,1.0
SLC39A11,0.32789582,0.5259088,0.7429904282742563,1.0
TMPO,0.32789582,0.13928592,0.7429904282742563,1.0
PPP2R1B,0.3273236,0.6131671,0.7434231565957847,1.0
PPP2R2D,0.32646522,0.80301076,0.7440724010288093,1.0
NDFIP1,0.32589298,0.12730736,0.7445053317667034,1.0
RABGEF1,0.32560685,0.7601488,0.7447218274229139,1.0
SLC43A3,0.32560685,0.0070900866,0.7447218274229139,1.0
TIA1,0.32560685,0.39395356,0.7447218274229139,1.0
XAB2,0.32446235,0.24404515,0.7455880115931213,1.0
BCL10,0.32417625,0.24316369,0.7458046079427404,1.0
SNTB2,0.323604,0.20614794,0.7462378608994089,1.0
SHOC2,0.3233179,0.2041398,0.7464545174747106,1.0
PHF10,0.3233179,0.56242245,0.7464545174747106,1.0
CLSTN1,0.3233179,0.5513935,0.7464545174747106,1.0
KCNIP2,0.32274562,23.84191,0.7468878907398435,1.0
TIGIT,0.32274562,23.49986,0.7468878907398435,1.0
ST20-MTHFS,0.32274562,24.16255,0.7468878907398435,1.0
TSPAN12,0.32274562,23.975641,0.7468878907398435,1.0
PDE6H,0.32274562,23.852953,0.7468878907398435,1.0
KLRC2,0.32274562,24.61032,0.7468878907398435,1.0
BEX1,0.32274562,24.108627,0.7468878907398435,1.0
ITGA3,0.32274562,23.089722,0.7468878907398435,1.0
MORC1,0.32274562,23.431744,0.7468878907398435,1.0
ISPD,0.32274562,23.461191,0.7468878907398435,1.0
RBP4,0.32274562,24.511862,0.7468878907398435,1.0
TPD52L1,0.32274562,23.236155,0.7468878907398435,1.0
CDKN2AIPNL,0.32274562,0.48644254,0.7468878907398435,1.0
LINC00638,0.32274562,24.901352,0.7468878907398435,1.0
RLN3,0.32274562,23.845013,0.7468878907398435,1.0
PRR4,0.32274562,24.670086,0.7468878907398435,1.0
AKT2,0.32160115,0.1911104,0.7477548772832598,1.0
RRAGA,0.32160115,0.22734454,0.7477548772832598,1.0
SLC19A2,0.32160115,-0.08769224,0.7477548772832598,1.0
OSM,0.3210289,0.7831503,0.7481884903071057,1.0
LINC00847,0.3210289,0.25232697,0.7481884903071057,1.0
ZNF185,0.32045665,1.2335135,0.7486221829959581,1.0
TAF11,0.32017052,0.30710718,0.7488390591749498,1.0
PET100,0.31988442,0.08032453,0.7490559552224092,1.0
TMCC1-AS1,0.31988442,2.2465894,0.7490559552224092,1.0
CASK,0.31988442,1.9843144,0.7490559552224092,1.0
DHRS1,0.31988442,0.59959847,0.7490559552224092,1.0
CYGB,0.31931216,2.107656,0.7494898068589755,1.0
NEU4,0.31931216,0.46385264,0.7494898068589755,1.0
MFSD5,0.31931216,0.58752346,0.7494898068589755,1.0
EVI5L,0.31931216,2.3330457,0.7494898068589755,1.0
CTDSPL,0.31931216,2.0403984,0.7494898068589755,1.0
IRF2BP2,0.31902605,0.13236606,0.7497067624161924,1.0
MAP3K1,0.31873992,0.24144621,0.7499237377780977,1.0
KLHDC4,0.31873992,0.12982246,0.7499237377780977,1.0
LGALS12,0.31873992,2.1330435,0.7499237377780977,1.0
XPO7,0.3184538,0.77573586,0.7501407329287347,1.0
PRPF3,0.3181677,0.19119532,0.7503577478521422,1.0
KMT2B,0.31788155,0.3942705,0.7505747825323538,1.0
MICALL2,0.31759542,1.566431,0.7507918369533991,1.0
ANKRD46,0.31759542,1.3290328,0.7507918369533991,1.0
DNAJC13,0.31730932,0.51395136,0.7510089110993027,1.0
DGCR2,0.3170232,0.43447644,0.7512260049540844,1.0
DBNDD2,0.3170232,0.09275472,0.7512260049540844,1.0
FAM50A,0.3170232,0.30545354,0.7512260049540844,1.0
PSMD7,0.31673706,0.1012872,0.7514431185017597,1.0
HES6,0.31673706,-0.03906033,0.7514431185017597,1.0
NPIPA1,0.31645095,1.7709805,0.751660251726339,1.0
IGF2BP2,0.31645095,1.0477763,0.751660251726339,1.0
TMEM102,0.31645095,0.87746173,0.751660251726339,1.0
SLC5A3,0.3158787,0.06278119,0.7520945771422287,1.0
RNF208,0.31530645,1.2937554,0.7525289810737448,1.0
DROSHA,0.31530645,1.2079908,0.7525289810737448,1.0
SELENBP1,0.31530645,1.2864354,0.7525289810737448,1.0
DHX57,0.31502032,0.31200662,0.7527462124428397,1.0
ZNF749,0.31473422,1.0577503,0.7529634633928041,1.0
C9orf139,0.31473422,1.3615696,0.7529634633928041,1.0
CNNM3,0.314162,1.2127725,0.7533980239712488,1.0
MTCH1,0.314162,0.12254623,0.7533980239712488,1.0
DNA2,0.31358972,0.9976949,0.7538326626808469,1.0
GNLY,0.31358972,1.0419892,0.7538326626808469,1.0
ZNF25,0.31358972,0.8999201,0.7538326626808469,1.0
LENG9,0.31358972,0.79673356,0.7538326626808469,1.0
TM9SF4,0.31358972,0.080749415,0.7538326626808469,1.0
ZFR,0.31330362,0.18581763,0.7540500112947357,1.0
PLPP3,0.3130175,0.9777359,0.7542673793932922,1.0
SCMH1,0.3130175,1.2197274,0.7542673793932922,1.0
FGFR1,0.31244525,1.127228,0.7547021739802043,1.0
DNASE1L1,0.311873,0.47704217,0.7551370463131286,1.0
AL645728.1,0.31130075,0.8108553,0.755571996263537,1.0
TRMT10B,0.31072852,0.81889546,0.7560070237028274,1.0
CA13,0.31072852,1.0534847,0.7560070237028274,1.0
C2orf42,0.30958402,1.0471625,0.7568773105332772,1.0
ETFB,0.3090118,0.088408716,0.7573125696668648,1.0
TRAPPC11,0.3090118,0.35034725,0.7573125696668648,1.0
FBXW2,0.30872566,0.31635338,0.7575302281068692,1.0
TOP3B,0.30843952,0.7258792,0.7577479057741905,1.0
USP16,0.30843952,0.12668358,0.7577479057741905,1.0
PFKFB4,0.3078673,0.6123888,0.758183318726285,1.0
LINC00662,0.3078673,0.92228884,0.758183318726285,1.0
IFIT1,0.3078673,0.93231064,0.758183318726285,1.0
ELK3,0.30729505,0.59403914,0.758618808394106,1.0
HACD4,0.30729505,0.22640282,0.758618808394106,1.0
LATS1,0.30729505,0.91268194,0.758618808394106,1.0
METTL6,0.30729505,0.99868065,0.758618808394106,1.0
VARS,0.3067228,0.44177276,0.7590543746485381,1.0
FZR1,0.3067228,0.63599586,0.7590543746485381,1.0
PPP1CA,0.30615056,0.046739876,0.7594900173603931,1.0
CCR5,0.30615056,0.48855054,0.7594900173603931,1.0
TTN,0.30615056,0.78837776,0.7594900173603931,1.0
INHBA,0.30615056,0.64189905,0.7594900173603931,1.0
SCAI,0.30557832,0.82602584,0.7599257364004101,1.0
PKD1,0.30557832,0.7069536,0.7599257364004101,1.0
BSCL2,0.30557832,0.5836601,0.7599257364004101,1.0
ZNF316,0.30500606,0.6245992,0.7603615316392554,1.0
IFT57,0.30500606,0.4953249,0.7603615316392554,1.0
CLN6,0.30471995,0.11850341,0.760579457792802,1.0
BCLAF1,0.30471995,0.12433716,0.760579457792802,1.0
KIAA1147,0.30443382,0.87693614,0.7607974029475227,1.0
WDR45,0.30443382,0.30110452,0.7607974029475227,1.0
ZNF160,0.30443382,0.26620287,0.7607974029475227,1.0
SPAG9,0.3041477,0.21880136,0.7610153670872305,1.0
ERCC5,0.3038616,0.6622585,0.7612333501957338,1.0
KBTBD2,0.30357546,0.2961072,0.7614513522568362,1.0
IFITM1,0.30357546,0.26655722,0.7614513522568362,1.0
DUSP14,0.30328932,0.27378464,0.7616693732543376,1.0
HSP90B1,0.30328932,0.044038527,0.7616693732543376,1.0
RACGAP1,0.3027171,0.33237156,0.762105471993711,1.0
MIR210HG,0.3027171,0.3631362,0.762105471993711,1.0
SLC25A24,0.30100036,0.21469468,0.763414220999139,1.0
NUBP2,0.30100036,0.24410996,0.763414220999139,1.0
SCYL1,0.30071422,0.2525727,0.7636324116944577,1.0
MUL1,0.30042812,0.2805636,0.7638506211639213,1.0
ANKFY1,0.30042812,0.038211416,0.7638506211639213,1.0
GATAD2A,0.30042812,0.4178143,0.7638506211639213,1.0
MARVELD1,0.29956976,0.6826355,0.7645053620546605,1.0
SLC25A25,0.29928362,0.41663244,0.7647236464581597,1.0
EPHX1,0.29928362,0.52102864,0.7647236464581597,1.0
SLC37A4,0.2987114,0.76365906,0.7651602713274368,1.0
SPRYD3,0.2987114,0.71860516,0.7651602713274368,1.0
MAP1LC3A,0.2975669,0.5934676,0.7660337448593256,1.0
OST4,0.29728076,0.14360508,0.766252159770903,1.0
RPS6KA5,0.29699466,0.29932478,0.7664705932613312,1.0
ZFYVE19,0.29699466,0.5553413,0.7664705932613312,1.0
FAM129B,0.29699466,0.42747653,0.7664705932613312,1.0
SOCS4,0.2964224,0.47044018,0.7669075159135217,1.0
UBE2E2,0.29585016,0.15979898,0.7673445126854173,1.0
GLA,0.29585016,0.33292964,0.7673445126854173,1.0
