names,scores,logfoldchanges,pvals,pvals_adj
Igkc,53.418453,111.909515,0.0,0.0
Igha,50.01456,40.441418,0.0,0.0
Thbs1,48.077583,55.149883,0.0,0.0
Ptgs2,42.346188,46.75933,0.0,0.0
Clec4e,41.804585,13.804843,0.0,0.0
Il1b,39.199554,65.43759,0.0,0.0
Saa3,35.09844,30.519333,7.121321288425377e-270,2.2963680966299225e-267
Slc7a11,34.795765,9.408596,2.8189036807854677e-265,8.362747586330221e-263
Cd24a,34.215126,6.0300393,1.4406687800800543e-256,3.957392636639655e-254
Jchain,33.519165,17.816334,2.5342846092868627e-246,6.71283720912294e-244
Cytip,31.407356,5.8109894,1.605671906472744e-216,3.2478363562744145e-214
Slpi,31.309801,8.792121,3.4322533581556353e-215,6.818539037407401e-213
Lmnb1,31.272022,5.433529,1.1207519954036935e-214,2.187432622608086e-212
Clec4d,31.254732,6.2893496,1.9252829019035854e-214,3.6928917730478257e-212
Tgm2,31.191296,4.9949827,1.3982644135838273e-213,2.659092581388048e-211
Gadd45a,30.756731,5.3123274,9.939255803959824e-208,1.7551463622071912e-205
Ifitm1,30.166943,13.402922,6.431145841875763e-200,1.0678581715054904e-197
Plac8,29.919195,10.563648,1.1075691177494564e-196,1.7987892605784968e-194
Ell2,29.810064,3.95773,2.8932462881211784e-195,4.664835500775089e-193
Slc16a3,29.765667,5.7984176,1.0873510922012583e-194,1.7281115572484283e-192
Acod1,29.424421,11.378272,2.6753906017535904e-190,4.1053407509667164e-188
Fn1,28.710829,12.697264,2.794853530931013e-181,3.935790573621205e-179
Malt1,28.038845,6.243514,5.463936386039826e-173,7.323649674059406e-171
Plaur,27.701372,3.9506242,6.721350760183496e-169,8.49716218261834e-167
Col3a1,26.148367,3.216683,1.0285961090648347e-150,1.049828597554705e-148
Cd79a,25.98358,8.382456,7.593003506434149e-149,7.542157500810706e-147
Il1r2,25.608072,6.8128457,1.2402716609875165e-144,1.1894846748694932e-142
Scd1,25.137455,5.6277285,1.9382690934554342e-139,1.789480802049104e-137
Pde4b,25.001423,4.228481,5.89927664205493e-138,5.3794633313820574e-136
Sorl1,24.97202,3.4754486,1.2313756155251189e-137,1.1182900998136283e-135
Ebf1,24.962927,8.51149,1.5457763320104522e-137,1.3981107067980715e-135
Trem1,24.875832,6.9883327,1.3590362961391286e-136,1.2192966769796618e-134
Sell,24.806309,5.290222,7.664392370861591e-136,6.794132679349418e-134
Btg1,24.644606,20.365866,4.2042582267763936e-134,3.6684213939519514e-132
S100a9,24.582163,25.411669,1.960119099214749e-133,1.6969902707209402e-131
B3gnt5,24.415527,4.9956803,1.1699778501602734e-131,9.898101584055545e-130
Il1rn,24.192858,5.847781,2.6452445480672197e-129,2.2126575637028435e-127
Gsr,23.89504,4.2337193,3.448770653408554e-126,2.7702219147415277e-124
Bhlhe40,23.852045,2.766029,9.643343411291419e-126,7.581780597216752e-124
Ms4a1,23.79094,7.9915752,4.144864682078511e-125,3.224588782386254e-123
Cd300lf,23.602283,5.1470246,3.6516253405843995e-123,2.782488487260373e-121
Mcemp1,23.122177,4.654686,2.7705596925231817e-118,1.9821528346829836e-116
Hdc,22.783415,7.6482463,6.696179151854645e-115,4.655937066523932e-113
Napsa,22.467241,3.2619288,8.681989351979605e-112,5.836080455635838e-110
Srgn,22.4615,14.6442585,9.879410292124185e-112,6.620990331318167e-110
Smim3,22.411814,2.935937,3.0189206021827035e-111,1.9932042551503013e-109
Tspan13,22.313473,2.8096287,2.734225531691631e-110,1.794587553986395e-108
Rab11fip1,22.058176,3.276407,7.97328354372982e-108,5.068730252799672e-106
Pax5,21.826683,6.4136086,1.2948463261234973e-105,8.115586128520512e-104
Serpinb2,21.696426,8.799109,2.2174112576197684e-104,1.370483346723329e-102
Nlrp3,21.27644,5.5827045,1.8766012631063467e-100,1.084529301405616e-98
Hif1a,21.166716,4.410744,1.9358448706662686e-99,1.0987894992939918e-97
Hp,21.020924,5.5566587,4.221407285971574e-98,2.377881319313102e-96
Vegfa,20.818785,5.549008,2.9250753723937493e-96,1.6189782844716647e-94
Cd19,20.764807,6.0316014,9.00900104634716e-96,4.961640427753077e-94
Tnfaip2,20.747,5.107277,1.3048491701543968e-95,7.133389198018509e-94
S100a8,20.730772,18.16303,1.8283102397885557e-95,9.970564420415532e-94
Iglc2,20.644754,11.584107,1.0881498681834929e-94,5.806075435751252e-93
Gm8369,20.539198,5.048754,9.61388953325057e-94,5.033153932113533e-92
Ly6d,20.424885,5.7055774,1.0049498654518342e-92,5.212152565571867e-91
Cd274,20.416697,3.157995,1.1883533754718906e-92,6.120570047279992e-91
Dusp5,20.37715,2.266401,2.6674253837623582e-92,1.3706747064367774e-90
Pgk1,20.30622,3.3560119,1.1329653039997913e-91,5.768530437985207e-90
Rnf149,20.157246,3.081944,2.3246535316593308e-90,1.1702158615253418e-88
F10,19.894003,5.7231083,4.5864580032242357e-88,2.2727993445821656e-86
Mefv,19.653656,4.987318,5.379457229141183e-86,2.607688961838591e-84
Ccr7,19.5958,5.2539077,1.679253556992818e-85,8.069847007146912e-84
Lrg1,19.546858,5.258977,4.387276556672177e-85,2.0902977170440244e-83
Msrb1,19.508484,3.1646469,9.299870893351882e-85,4.411985658359901e-83
Arg2,19.340586,7.1267114,2.4467605235725543e-83,1.1413086299683298e-81
Pou2af1,19.263586,8.017419,1.0859295423820986e-82,5.033735899583686e-81
H2-DMb2,19.196167,4.1135874,3.984346250047141e-82,1.8241091371100594e-80
Bcl2l11,19.06551,2.9049933,4.884869539905554e-81,2.2091127492459058e-79
Helz2,19.025738,3.4693527,1.0440921152289018e-80,4.7026416121139806e-79
Gk,18.988426,3.574973,2.126050198043966e-80,9.518031570719968e-79
Uck2,18.960436,4.5966406,3.621269414263701e-80,1.6146942779031535e-78
Basp1,18.896212,4.114896,1.2254039179527513e-79,5.377758811528347e-78
Fam107b,18.880379,2.4034932,1.6539609869860988e-79,7.2442188898505305e-78
Gpr35,18.845068,3.4924212,3.225457254297879e-79,1.40718478251231e-77
Dusp2,18.808786,2.4597337,6.398616715706943e-79,2.7752284975532066e-77
Bcl11a,18.786474,4.772924,9.744199800183131e-79,4.209872729205333e-77
Fgr,18.76644,3.1505208,1.420966240285427e-78,6.127228458595107e-77
Adam8,18.609814,2.669406,2.6754169031756735e-77,1.1274247366602033e-75
Olr1,18.466444,6.433703,3.8460435661544126e-76,1.5935655371868842e-74
Dennd4a,18.320368,2.5322871,5.692707053660808e-75,2.307153587321548e-73
H2-Ob,17.982315,3.533069,2.680580048089132e-72,1.0354671192705415e-70
Satb1,17.956871,3.7898128,4.2404109593647284e-72,1.6323381288211974e-70
Arhgap24,17.946455,4.816558,5.115383434385385e-72,1.965756155700774e-70
Mpp7,17.932615,2.557135,6.56200937766751e-72,2.5086719699845722e-70
Cd69,17.471102,2.252554,2.3785324135597008e-68,8.647442189820808e-67
C3,17.436323,1.8439792,4.373132565145611e-68,1.5770210627956214e-66
Iglc3,17.404284,6.66135,7.65567763751839e-68,2.751838892322846e-66
Ezr,17.373356,2.3342223,1.3131733422045786e-67,4.689904793587781e-66
Vpreb3,17.367125,7.669207,1.4637745134761731e-67,5.219388289237957e-66
Il1a,17.352781,4.0051327,1.8791863599414383e-67,6.68990344139152e-66
Mzb1,17.336866,8.048517,2.4789044905464534e-67,8.796750385113012e-66
Mgp,17.311235,2.8568065,3.870206956213943e-67,1.3690318724286205e-65
Siglecg,17.269068,3.78212,8.04310557054248e-67,2.8361188422277366e-65
Ablim1,17.205091,3.014633,2.4319022685511506e-66,8.467891310682801e-65
Plek,17.118286,12.31971,1.0841927825657428e-65,3.734255326948572e-64
Gm10076,16.69305,3.8586159,1.4725029225376261e-62,4.769023293517057e-61
Pim1,16.67025,8.84287,2.15694050949551e-62,6.965446492928171e-61
Sgms2,16.60159,4.0063734,6.787053852760011e-62,2.1791045919756168e-60
Tnfrsf13c,16.481537,5.72596,4.980286944503997e-61,1.5830197787887703e-59
Nr4a3,16.45454,1.9049137,7.781058791580013e-61,2.4627106417162916e-59
Spata13,16.412415,2.7038994,1.558825185497082e-60,4.878180081196916e-59
Fcmr,16.382769,5.153373,2.5391884887016734e-60,7.92383504538741e-59
Ly6a,16.302027,2.8451102,9.547188559306947e-60,2.9626910103846527e-58
Samsn1,16.269415,1.8076867,1.6270426149793338e-59,5.0280136365680795e-58
Spib,16.101063,6.01372,2.507629845434211e-58,7.632662662231354e-57
Ighd,16.076294,4.2681675,3.7409870542060775e-58,1.1340185552600166e-56
Cxcl3,16.060316,5.8706026,4.8408132539554605e-58,1.4634252024525679e-56
Mxd1,16.030981,3.4922545,7.764788774179495e-58,2.334683111155321e-56
Cr2,15.972745,6.090763,1.9788303977318095e-57,5.894106606363154e-56
P2ry10,15.869644,2.2375617,1.0282274819713464e-56,3.0182139147575798e-55
Pygl,15.840419,2.606665,1.637262369668213e-56,4.79330101646286e-55
Sema4d,15.839198,1.8402982,1.6693675339041988e-56,4.880870910560897e-55
Ets1,15.830726,3.1456587,1.91005490758943e-56,5.577260064811656e-55
Man2a1,15.709653,2.8773072,1.2988916883504959e-55,3.7435673660360794e-54
F5,15.5975685,2.7332873,7.561940191844834e-55,2.137905581557148e-53
Slc38a1,15.470259,2.3217485,5.508515904992115e-54,1.533973452892047e-52
Slc2a1,15.450789,2.724915,7.452514266277536e-54,2.067561626242833e-52
Mirt1,15.425401,4.5577645,1.1046774053935865e-53,3.057098541045684e-52
Fcrla,15.363639,4.463912,2.8700121830870965e-53,7.854584387907489e-52
Chd7,15.324148,2.0400057,5.274112459566373e-53,1.4363402965159338e-51
Cd79b,15.29333,4.9909406,8.470582676274607e-53,2.3012266733468864e-51
Noct,15.21866,1.9173008,2.6592001526440515e-52,7.128578722449416e-51
Gcnt2,15.149814,2.8011622,7.598149139866135e-52,2.0126049805002564e-50
Mif,15.058,2.4335666,3.0590216173336814e-51,8.016870551905113e-50
Hvcn1,15.023477,2.9431334,5.153248979246725e-51,1.3473535815304303e-49
Iglc1,15.007905,10.027289,6.5173673884163e-51,1.7000166986197267e-49
Cyth1,14.989919,1.627695,8.545723903381472e-51,2.2264912980121517e-49
Cox17,14.9204445,2.3661802,2.4265100737861495e-50,6.256065949216898e-49
Tmsb10,14.859298,8.256125,6.055688975128978e-50,1.559480089081247e-48
Cd9,14.753872,1.4318402,2.9051003703328595e-49,7.378822287660517e-48
H2-Eb2,14.730159,3.9239752,4.127328388812773e-49,1.044744671798455e-47
Cd22,14.69358,3.7118201,7.086873002892444e-49,1.7898175291073427e-47
Nr4a2,14.637711,2.249486,1.6141263639798306e-48,4.0489641035570725e-47
Ighg2b,14.542985,22.413357,6.470818122477975e-48,1.606871687780524e-46
Xylt1,14.523019,2.0545318,8.661013385184405e-48,2.1459637841910133e-46
Pkm,14.4360485,3.442288,3.0694319172043233e-47,7.513185935951177e-46
Vcan,14.427169,9.369001,3.4911921195177846e-47,8.536156555963814e-46
H2-Oa,14.222478,2.9441144,6.645722123900756e-46,1.5814686337624794e-44
Rbm3,14.180724,4.3415527,1.2059514490793825e-45,2.848452201912554e-44
Sirpb1c,14.100922,4.4204307,3.748403955573043e-45,8.733192461937195e-44
Traf1,14.084923,1.9839963,4.701721870544659e-45,1.0908583067739173e-43
Gngt2,14.060844,1.5906065,6.609251230950225e-45,1.528646984289423e-43
Rilpl2,14.051448,1.855124,7.547473700278566e-45,1.7438347853706967e-43
Stx11,13.971425,2.1135318,2.329196283530729e-44,5.331750751909334e-43
Hilpda,13.957993,2.0046227,2.8124572780481974e-44,6.42476123578772e-43
Slc44a2,13.8804455,2.0820127,8.322477613814119e-44,1.88377545175345e-42
Itgal,13.859003,1.4129606,1.1222186964696492e-43,2.5349610148679894e-42
Serp1,13.856975,3.5778058,1.1543777428147669e-43,2.604959916595189e-42
Emilin2,13.786037,2.422882,3.092867922915077e-43,6.90233814291479e-42
Btla,13.731817,3.4133265,6.547046515742483e-43,1.453810229294114e-41
Chil3,13.6961,12.606763,1.071250464042811e-42,2.3669635377311364e-41
Treml2,13.655375,3.950815,1.875222795144873e-42,4.126974005140793e-41
Bach2,13.619147,3.2923331,3.08144708770503e-42,6.75489632526472e-41
Lrrk2,13.596152,2.7271566,4.2206012303052805e-42,9.23386208203466e-41
Gpr132,13.490023,1.4645748,1.7904536559145764e-41,3.863976124548916e-40
Retnlg,13.449139,6.224368,3.114806909400463e-41,6.663889782130799e-40
Ltb,13.426109,2.1398723,4.251715263232732e-41,9.087479789330287e-40
Ikzf3,13.389192,1.9960647,6.99378036187472e-41,1.4862618247537014e-39
Cxcr4,13.360733,1.7796772,1.0254985244003614e-40,2.1710125754432012e-39
March7,13.352385,1.6525393,1.1471691022446748e-40,2.4239802967658134e-39
Apoc2,13.350791,3.4357154,1.17197903132255e-40,2.47170933146225e-39
Il6,13.325057,5.010553,1.655061290358591e-40,3.480634566207812e-39
Dcn,13.291921,1.4668542,2.5787351302104055e-40,5.4129110044510875e-39
Ppp1r16b,13.284677,2.1004977,2.8408407727905236e-40,5.940667969416274e-39
Dusp16,13.260447,1.6314265,3.925513854172446e-40,8.185818486910677e-39
Cyfip2,13.20357,2.589943,8.367370746609499e-40,1.7350792088728923e-38
Serpine1,13.126424,5.158665,2.3237444974495747e-39,4.774082647114777e-38
Dennd5b,13.048181,4.1556053,6.508337960422241e-39,1.322470498807259e-37
Dtx1,13.015968,5.9298754,9.92759858014064e-39,2.0080824400739023e-37
Egr3,12.982024,2.596385,1.547360323768988e-38,3.1213750864786923e-37
4930523C07Rik,12.971448,1.4660437,1.7764255765885777e-38,3.5737313814734044e-37
Lyst,12.95985,1.4497983,2.0664996218863354e-38,4.15353356702538e-37
Slfn4,12.947804,5.6765213,2.417698571189721e-38,4.846287676483901e-37
Rabgef1,12.876178,1.3423767,6.129700852008244e-38,1.2166444599213508e-36
Fcrl1,12.858667,5.209173,7.689071084555641e-38,1.5234357224520303e-36
Tarm1,12.827559,6.936409,1.1492800244224761e-37,2.256970921747581e-36
Camk2d,12.492198,2.1380513,8.23463963949463e-36,1.5633168257572995e-34
Atp2a3,12.459703,2.0371208,1.238304111304002e-35,2.3408892503410405e-34
Atp11b,12.429216,1.4956286,1.814047697054506e-35,3.4234572739154165e-34
Cd244a,12.349096,2.7913551,4.926177530558811e-35,9.172171552714104e-34
Gm26917,12.322576,0.8240462,6.847176714927365e-35,1.2685235795764684e-33
F3,12.322334,4.631538,6.86771374148347e-35,1.2712698065558004e-33
Rps26,12.312123,14.264909,7.794495236213228e-35,1.4392325228692476e-33
Vasp,12.295786,1.7151442,9.542358117855416e-35,1.7575949347871108e-33
Prdx6,12.239972,0.9134016,1.9009766380432837e-34,3.4783495227354494e-33
Gpr171,12.237199,2.5234156,1.9670494481779967e-34,3.596290075756814e-33
Pgam1,12.1579685,2.0933957,5.203641280837011e-34,9.466967988440189e-33
Smox,12.154747,2.4744158,5.412909850737256e-34,9.839644132263394e-33
Sgk1,12.143723,1.9834352,6.194276977280786e-34,1.1241652752405994e-32
Cyp4f18,12.07589,1.2642744,1.4162410830923149e-33,2.5474021098467264e-32
Slc7a2,12.069991,6.1527195,1.5215109800283189e-33,2.730130589163717e-32
AI504432,12.069418,1.6321245,1.5321350051960199e-33,2.7469785548437907e-32
Smad7,12.025057,1.2583792,2.62407782990181e-33,4.678343887445134e-32
Ccdc71l,12.015281,2.578142,2.9536518134607094e-33,5.261709595636572e-32
Itprip,12.01219,1.5919698,3.0661675584489723e-33,5.457778254039171e-32
Csrnp1,11.92079,2.1780224,9.222997731972784e-33,1.623510281142361e-31
Ly6c2,11.907743,5.619091,1.0785657927398818e-32,1.8911023552767826e-31
Sod2,11.8883505,2.0175312,1.360680416502865e-32,2.374520726838333e-31
Adss,11.877835,1.2253914,1.543110341132318e-32,2.690768423996401e-31
Mxi1,11.870288,2.4223409,1.6888512151376886e-32,2.9402926085143637e-31
Runx3,11.821111,1.9260565,3.036424533175253e-32,5.274039489707212e-31
Rpsa,11.805878,19.285809,3.6397360008709305e-32,6.312090882258629e-31
Il17ra,11.804256,1.4217049,3.7105724038974333e-32,6.429924921083948e-31
Map4k2,11.797826,1.7327559,4.005243082080987e-32,6.924371295749958e-31
Fam49b,11.740687,2.437121,7.884292337128406e-32,1.3463200652425713e-30
Fpr2,11.704819,2.5278137,1.204162087294435e-31,2.04836440690376e-30
Arl5c,11.653737,1.6585971,2.1961124350043433e-31,3.715855640976931e-30
A530032D15Rik,11.579544,3.323751,5.232364482974035e-31,8.746815157488525e-30
Taldo1,11.561116,1.9246022,6.4860052414349275e-31,1.0810008735724879e-29
Chchd10,11.553348,3.7853673,7.099973183515542e-31,1.1824431387217126e-29
Gda,11.52522,1.8789126,9.84603116786711e-31,1.634882040933158e-29
Chst3,11.511525,4.8026996,1.154187961131291e-30,1.9121877985980063e-29
Nfkb1,11.49305,1.890548,1.4297439244865979e-30,2.3616779747458653e-29
Prdm1,11.447949,2.381118,2.4077345826252028e-30,3.959504394930581e-29
Fgfr1op,11.42679,2.0112755,3.0725885955606147e-30,5.049120845732916e-29
Ero1l,11.390845,2.2705944,4.644619890964598e-30,7.604326164382803e-29
Ccdc88c,11.28991,1.2290906,1.4718617794969692e-29,2.381739970458732e-28
Csf3r,11.2764435,2.203078,1.7154163238841605e-29,2.761795456325801e-28
Adora2b,11.24775,3.916962,2.3757537060703557e-29,3.8194017312185994e-28
Fcer2a,11.134976,4.2775726,8.476744551596431e-29,1.3452750804067087e-27
Igfbp6,10.955853,4.1385236,6.228823799399303e-28,9.617718913021131e-27
Rps9,10.952618,16.200207,6.4554376345788835e-28,9.960713409804448e-27
Hip1r,10.91806,2.6384416,9.449237937134073e-28,1.4499692696636766e-26
Mif4gd,10.878425,1.5064317,1.4606561811812613e-27,2.232115386763947e-26
Gpd2,10.874561,1.4585477,1.5238756049654219e-27,2.3255303299369436e-26
Nr4a1,10.771026,1.0234659,4.7171778160035126e-27,7.144806426553993e-26
Map4k4,10.74761,2.1769826,6.0817236207912546e-27,9.167909929715814e-26
Braf,10.746734,1.3121887,6.139755428756748e-27,9.249123784010674e-26
Cdk2ap2,10.738799,1.663854,6.690874318904457e-27,1.0058915783488118e-25
Pecam1,10.716481,2.3065782,8.518310014799048e-27,1.2754535520139893e-25
Tmem38b,10.609006,1.949417,2.7061331028806316e-26,3.984875019132631e-25
Cd44,10.598016,3.4680536,3.0437058992552685e-26,4.478998429790326e-25
Gem,10.497723,1.001917,8.84894014099381e-26,1.2793302023204175e-24
Alox15,10.480992,1.9224398,1.0562991604402168e-25,1.5231792819050438e-24
G0s2,10.459322,4.7919393,1.3280288738212128e-25,1.908827031170671e-24
Prtn3,10.398354,4.436869,2.5225300869345253e-25,3.602457922611886e-24
Ero1lb,10.380333,1.7370881,3.0470936629576195e-25,4.3404503201541e-24
Ptk2b,10.361733,1.1686542,3.7019222657962155e-25,5.249698560482205e-24
Arap2,10.339146,1.8714328,4.686984763522571e-25,6.6087079206829665e-24
Ms4a4c,10.334316,2.5775418,4.929160006022602e-25,6.941380388228032e-24
Ankrd33b,10.314378,1.3213724,6.067324081826232e-25,8.522598536656165e-24
Hdac7,10.298344,1.6911386,7.168480709491189e-25,1.0025059446020046e-23
Mast4,10.23877,2.249701,1.3291583874395457e-24,1.844901691860879e-23
Heg1,10.222191,2.161671,1.577347387502315e-24,2.183943955938177e-23
Lcn2,10.20831,8.203027,1.8200744457912464e-24,2.515320274463058e-23
Arih2,10.206696,1.0238802,1.8506032593153215e-24,2.5559231855844758e-23
Abhd17b,10.163928,1.3106499,2.8726563732989245e-24,3.9503463724289906e-23
Trib2,10.131212,3.958341,4.0164043050369786e-24,5.4757963104824e-23
Glrx,10.112515,1.787106,4.8619775901772855e-24,6.612408397398814e-23
Nedd9,10.092936,1.09349,5.9367175338237406e-24,8.039681383297518e-23
Pglyrp1,9.993939,2.9823134,1.6201216094250873e-23,2.161133441829028e-22
Plcb1,9.966516,3.834531,2.1359158446827678e-23,2.838956245172735e-22
Dgat1,9.933593,1.1680925,2.973452723017396e-23,3.933372359520634e-22
Blk,9.921422,2.27343,3.3593409536459374e-23,4.433293963144847e-22
Ptprcap,9.910184,2.0828,3.759542167621438e-23,4.958495152909129e-22
Stk40,9.909266,0.9565124,3.794228215909203e-23,5.001278305922972e-22
Cblb,9.89582,1.4075816,4.3404001534245784e-23,5.711052833453393e-22
Gpr141,9.886554,2.9355328,4.761355782233838e-23,6.257540824258884e-22
Itpr3,9.82789,2.166307,8.538849142525635e-23,1.1149612289976254e-21
Cxcl2,9.827014,33.221863,8.613445190374453e-23,1.1240419676588363e-21
Abtb2,9.805931,3.308879,1.0616383105937994e-22,1.3797577342705628e-21
Zswim4,9.801819,1.5552192,1.1057644455325896e-22,1.4362673037419801e-21
Zfp263,9.798687,1.2626038,1.1405911417415544e-22,1.4806390258897075e-21
Fabp5,9.778486,3.095723,1.3927857170419483e-22,1.8048620969238995e-21
Rgcc,9.7775755,0.9157497,1.405371770434755e-22,1.8190530478285803e-21
Prg4,9.770793,1.4694787,1.5027084639596575e-22,1.9382761346726017e-21
Map4k1,9.76793,1.9102831,1.5457782176700237e-22,1.9926747012258416e-21
Nt5e,9.747736,2.9571407,1.8862741747969197e-22,2.423187089447544e-21
Ccng2,9.745398,1.4046865,1.9302202169703958e-22,2.4782111845119048e-21
S100a11,9.717953,2.2621295,2.528134711122835e-22,3.2365360945042046e-21
Cebpb,9.711916,4.903967,2.682468200455495e-22,3.428197441707913e-21
Chst11,9.710736,1.9899726,2.7137009289902073e-22,3.466122024686114e-21
Orai2,9.675309,1.3616704,3.8393015007692233e-22,4.873043832978621e-21
Arg1,9.672825,3.9588099,3.9336565073628287e-22,4.98995765614726e-21
Pik3c2b,9.6586685,5.0161242,4.516976384546467e-22,5.716878529929402e-21
Tes,9.648285,1.2886585,4.998464168726299e-22,6.308328290082821e-21
Sept1,9.642434,1.5518045,5.291781006771808e-22,6.667164631974673e-21
Snx18,9.640772,1.4759067,5.378205888141171e-22,6.77221737471087e-21
Stk17b,9.62945,4.5227675,6.004984126141836e-22,7.557177421190941e-21
Gramd4,9.550683,1.7783289,1.2884440536429366e-21,1.6051444677242632e-20
Cxcr5,9.533145,4.6867995,1.5258897272680508e-21,1.8956474836244626e-20
Itpr1,9.52223,1.2815837,1.6950103114938205e-21,2.101057349901811e-20
Jak2,9.509522,1.3084849,1.915399735961324e-21,2.3729200515111057e-20
Gimap1,9.498387,1.6634884,2.131662319172207e-21,2.6364361646237692e-20
Nrg1,9.491254,6.987565,2.2827276002028677e-21,2.815448398254646e-20
Sipa1l1,9.48472,1.2614903,2.430349010382682e-21,2.9908885774897494e-20
Pbxip1,9.483085,0.82422316,2.4687470731200897e-21,3.031436113516667e-20
Foxo1,9.464029,1.7870827,2.9630011625331758e-21,3.6243417188764796e-20
B4galnt1,9.420731,1.1143926,4.4796149860365596e-21,5.45248541790555e-20
Pag1,9.370346,1.1919309,7.22953083898692e-21,8.713816964651082e-20
BE692007,9.360259,2.8632329,7.954132317754803e-21,9.571630290429658e-20
Cd80,9.348021,1.3747509,8.930370490475091e-21,1.0717407951082567e-19
Slfn2,9.344129,3.3430102,9.264889248644792e-21,1.110090391935092e-19
Cdt1,9.279415,1.6189567,1.704117238338224e-20,2.0265424133097535e-19
Sik3,9.256544,1.0212355,2.1115571267138325e-20,2.5043787883466295e-19
Rassf3,9.255081,1.1438305,2.1406679809107157e-20,2.53755261455852e-19
Chic2,9.2477,1.00005,2.293761044396746e-20,2.7132473810647313e-19
Slamf6,9.227761,2.3618524,2.763478805252969e-20,3.258473948960178e-19
Plcg2,9.213549,1.4377644,3.1551740608395755e-20,3.7065798761182977e-19
Mef2d,9.209782,0.97620255,3.2678858414098344e-20,3.834939871907638e-19
Nup210,9.188443,1.6358904,3.9856948620649995e-20,4.660100403623029e-19
Tbc1d10c,9.181351,1.7087537,4.257187946845172e-20,4.967091338086265e-19
Ankrd28,9.160619,2.3715732,5.160074611432895e-20,6.007936164541178e-19
Rlf,9.14088,1.0186894,6.194620257261057e-20,7.197404737548748e-19
Trp53i11,9.133319,2.676712,6.643108151002231e-20,7.706421082367032e-19
Dmxl2,9.115167,1.4328879,7.854954069816608e-20,9.093274092269486e-19
Ldha,9.105081,1.5352732,8.620268358952217e-20,9.963686804503211e-19
Rel,9.074289,1.7842132,1.1442173563393943e-19,1.3150225298838597e-18
Isy1,9.068212,1.002247,1.209868879414649e-19,1.3890393481411733e-18
Crem,9.060733,1.0481678,1.295774230152618e-19,1.4846022976774331e-18
Rasgrp2,9.042201,1.3488064,1.5354789553864838e-19,1.7574283311393654e-18
Neil1,9.029969,3.8072424,1.7172015192882844e-19,1.9623900258944185e-18
Pbx1,9.021953,1.587183,1.8476656257259253e-19,2.108233854994966e-18
Tmed5,9.018406,1.5021374,1.9084551143279654e-19,2.1764800765657217e-18
Cdkn1b,9.005125,1.1781946,2.154196133533642e-19,2.451706596988416e-18
Il1rap,8.989905,2.3783717,2.474424126697007e-19,2.810410251097928e-18
Cenpa,8.934906,1.4273015,4.075254004289417e-19,4.579515232092905e-18
Strbp,8.879927,2.2318609,6.690460449346225e-19,7.476782772373356e-18
Gimap4,8.85838,1.3174604,8.11852994971688e-19,9.03186456906003e-18
Nfkbie,8.840242,1.3238006,9.5511075203744e-19,1.0583274020335178e-17
Cux1,8.809486,1.4181918,1.2572090463172483e-18,1.3868567813861565e-17
Osm,8.803808,1.8295654,1.3225047528077124e-18,1.4559985526952798e-17
Ago2,8.789548,1.2204319,1.501635169103059e-18,1.6499448154342252e-17
Ddhd1,8.780544,1.4435388,1.6268566580390115e-18,1.7848895779767263e-17
Cers6,8.775225,1.2620215,1.7056267512649814e-18,1.8694677446130954e-17
Gramd3,8.769409,1.703646,1.7960666710518603e-18,1.966657649158656e-17
Ppdpf,8.75361,1.450507,2.066345818089853e-18,2.2537350221813347e-17
Ifitm6,8.714864,2.9121103,2.911073956510515e-18,3.1688549673365436e-17
Mir22hg,8.70789,0.9783356,3.095858177355887e-18,3.3634201389730703e-17
Morrbid,8.704226,3.0838776,3.1975014550974912e-18,3.472152629376241e-17
Kcnj2,8.692401,2.4258301,3.5486038631385495e-18,3.844032909193414e-17
Fas,8.691745,1.400171,3.569140214884769e-18,3.864397556262097e-17
Rab44,8.691352,4.047444,3.581518299253899e-18,3.875913529105022e-17
Myo1e,8.636827,1.5867089,5.779535374673948e-18,6.233381584415674e-17
Sla,8.633619,0.9434198,5.944034814925186e-18,6.401489575609167e-17
Dot1l,8.622147,0.6614937,6.571056480758248e-18,7.063092110959953e-17
Cks2,8.621746,1.5447949,6.594064597361031e-18,7.084400641780924e-17
Gfod1,8.603022,1.707166,7.764405496430307e-18,8.313668060422249e-17
Rbm38,8.596558,1.9186441,8.214294844323666e-18,8.774270777062005e-17
Cd52,8.540606,4.5618124,1.3352042077587119e-17,1.4194120221037428e-16
Tnfaip6,8.539294,3.9084172,1.3504370648768962e-17,1.4349199949145626e-16
Traf4,8.521495,2.1469998,1.575071375449029e-17,1.6688256239876616e-16
Ccr1,8.510283,1.7463658,1.7350838305914212e-17,1.835740144111228e-16
Ublcp1,8.484722,1.9954704,2.1623454410373985e-17,2.2801983916152663e-16
Mir155hg,8.473269,1.8360139,2.385993200646014e-17,2.5100874096630643e-16
Stap1,8.455628,1.3857464,2.775879393999261e-17,2.913363986626583e-16
Gimap6,8.439374,1.438016,3.190412935070952e-17,3.337408923616769e-16
Sirpb1b,8.399738,3.0273933,4.474739035140574e-17,4.650300958985416e-16
Id3,8.330098,1.074443,8.07751327749346e-17,8.293708833605421e-16
Resf1,8.312926,2.1038766,9.33703598530271e-17,9.556074087993804e-16
Pakap-1,8.312574,2.9014256,9.364771494172818e-17,9.580053597487137e-16
