Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,source
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),3/74,0.002511597872839,0.0357149217517716,0,0,11.985513078470824,71.7553026827508,CD74;HLA-DMB;HLA-DPA1,GO_Biological_Process_2023_downregulated
GO_Biological_Process_2023,Nucleosome Organization (GO:0034728),3/75,0.0026094480466323,0.0360733898568837,0,0,11.81845238095238,70.30344150433359,NPM1;HMGA1;NAP1L1,GO_Biological_Process_2023_downregulated
GO_Biological_Process_2023,Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483),2/21,0.0026382788643571,0.0360733898568837,0,0,29.515196441808747,175.25027215896412,HLA-DRA;HLA-DRB1,GO_Biological_Process_2023_downregulated
GO_Biological_Process_2023,Regulation Of T Cell Proliferation (GO:0042129),3/77,0.00281214977016,0.0377252544638452,0,0,11.497876447876449,67.53629618846482,HLA-DMB;HLA-DRB1;HLA-DPA1,GO_Biological_Process_2023_downregulated
GO_Biological_Process_2023,Positive Regulation Of Viral Life Cycle (GO:1903902),2/22,0.0028952732366765,0.038121097616241,0,0,28.038028169014083,163.87318444267802,CD74;HLA-DRB1,GO_Biological_Process_2023_downregulated
GO_Biological_Process_2023,Wound Healing (GO:0042060),3/80,0.0031339774174901,0.0405137807970093,0,0,11.048237476808906,63.69808662155511,PAK1;JAML;IGF1,GO_Biological_Process_2023_downregulated
GO_Biological_Process_2023,Amyloid Fibril Formation (GO:1990000),2/24,0.0034430218247567,0.0437140806678935,0,0,25.486555697823302,144.54459867933434,FUS;HNRNPA1,GO_Biological_Process_2023_downregulated
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),3/85,0.0037189127027277,0.0463885426603411,0,0,10.371951219512194,58.02405498728304,CD74;AXL;HLA-DRB1,GO_Biological_Process_2023_downregulated
GO_Biological_Process_2023,Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112),2/26,0.0040352292410553,0.0487450365867715,0,0,23.360328638497652,128.77830067421306,PAK1;RPS3,GO_Biological_Process_2023_downregulated
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),5/288,0.0040449467772426,0.0487450365867715,0,0,5.10392849719393,28.12411026631189,NPM1;RPS3;NAP1L1;DNASE1L3;PTMS,GO_Biological_Process_2023_downregulated
GO_Molecular_Function_2023,MHC Class II Protein Complex Binding (GO:0023026),9/25,1.3438383630882832e-16,1.8141817901691822e-14,0,0,174.9990234375,6395.484826465632,CD74;HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Molecular_Function_2023_downregulated
GO_Molecular_Function_2023,MHC Class II Receptor Activity (GO:0032395),5/9,7.018676981512737e-11,4.737606962521098e-09,0,0,366.2316176470589,8562.444419439731,HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Molecular_Function_2023_downregulated
GO_Molecular_Function_2023,RNA Binding (GO:0003723),16/1411,3.9132383745072696e-05,0.0017609572685282,0,0,3.729007105577564,37.84405311579279,RPL4;PRPF38B;NPM1;RPL3;RPL31;FUS;HMGA1;RPL13A;RPSA;NAP1L1;RPL10A;RPS18;TMSB4X;RPL27A;RPS3;HNRNPA1,GO_Molecular_Function_2023_downregulated
GO_Molecular_Function_2023,CD4 Receptor Binding (GO:0042609),2/7,0.0002726962614621149,0.0092034988243463,0,0,112.23661971830984,921.142995474641,CD74;HLA-DRB1,GO_Molecular_Function_2023_downregulated
GO_Molecular_Function_2023,DNA Nuclease Activity (GO:0004536),2/15,0.0013379471101985,0.0361245719753596,0,0,43.15059588299025,285.51104598113415,RPS3;DNASE1L3,GO_Molecular_Function_2023_downregulated
GO_Cellular_Component_2023,MHC Class II Protein Complex (GO:0042613),9/15,3.3878475277255147e-19,3.286212101893749e-17,0,0,466.8984375,19856.687227900075,CD74;HLA-DRB5;HLA-DMA;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,MHC Protein Complex (GO:0042611),9/21,1.955742584730132e-17,9.48535153594114e-16,0,0,233.37890625,8978.827879735942,CD74;HLA-DRB5;HLA-DMA;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Lumenal Side Of Endoplasmic Reticulum Membrane (GO:0098553),6/27,5.339465614531731e-10,1.72642721536526e-08,0,0,84.88699360341151,1812.398886566859,CD74;HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Large Ribosomal Subunit (GO:0015934),6/52,3.417886803959562e-08,6.630700399681551e-07,0,0,38.704088254380274,665.387459208869,RPL4;RPL3;RPL31;RPL27A;RPL13A;RPL10A,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Cytosolic Large Ribosomal Subunit (GO:0022625),6/52,3.417886803959562e-08,6.630700399681551e-07,0,0,38.704088254380274,665.387459208869,RPL4;RPL3;RPL31;RPL27A;RPL13A;RPL10A,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,ER To Golgi Transport Vesicle Membrane (GO:0012507),6/55,4.8251700255492835e-08,6.686307035404007e-07,0,0,36.32896740785866,612.0281113330992,CD74;HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Coated Vesicle Membrane (GO:0030662),6/55,4.8251700255492835e-08,6.686307035404007e-07,0,0,36.32896740785866,612.0281113330992,CD74;HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,trans-Golgi Network Membrane (GO:0032588),7/100,7.854858711367004e-08,8.85290694366717e-07,0,0,22.61942000651678,370.0434977224353,CD74;HLA-DRB5;PLD4;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Transport Vesicle Membrane (GO:0030658),6/60,8.214037370412837e-08,8.85290694366717e-07,0,0,32.956882255389715,537.6861349616245,CD74;HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Focal Adhesion (GO:0005925),11/387,1.5013189036986724e-07,1.456279336587712e-06,0,0,9.22533459162663,144.94616608449135,RPL4;NPM1;RPL3;ITGA4;RPL31;RPS18;RPS3;HMGA1;RPL13A;ITGB7;RPL10A,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Clathrin-Coated Endocytic Vesicle Membrane (GO:0030669),6/68,1.7550224161282117e-07,1.4897061224696877e-06,0,0,28.692826191622533,446.3345294199804,CD74;HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Cell-Substrate Junction (GO:0030055),11/395,1.8429354092408507e-07,1.4897061224696877e-06,0,0,9.029443884408602,140.0172027176647,RPL4;NPM1;RPL3;ITGA4;RPL31;RPS18;RPS3;HMGA1;RPL13A;ITGB7;RPL10A,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,COPII-coated ER To Golgi Transport Vesicle (GO:0030134),6/76,3.4258112647181466e-07,2.5561822513666173e-06,0,0,25.403411513859275,378.17442285769386,CD74;HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Clathrin-Coated Endocytic Vesicle (GO:0045334),6/85,6.678581233125821e-07,4.62730271152289e-06,0,0,22.499149820517665,319.9196878512557,CD74;HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Clathrin-Coated Vesicle Membrane (GO:0030665),6/90,9.372077098682204e-07,5.999170489939903e-06,0,0,21.1545842217484,293.6332637688579,CD74;HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Lytic Vacuole Membrane (GO:0098852),9/287,9.895538952478191e-07,5.999170489939903e-06,0,0,9.93935476618705,137.42163435578084,CD74;HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Lysosome (GO:0005764),11/503,1.988086218001202e-06,1.1343786067418628e-05,0,0,7.008425124573827,92.00897445396446,CD74;HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DRA;HLA-DOA;CST7;HLA-DQA1;HLA-DRB1;HLA-DPA1;ITM2C,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Ribosome (GO:0005840),5/61,2.860223637667018e-06,1.5413427380761152e-05,0,0,26.09112394957983,333.04304101681635,RPL31;RPS18;RPS3;RPL13A;RPL10A,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Lysosomal Membrane (GO:0005765),9/356,5.774021101198222e-06,2.9477897200854083e-05,0,0,7.934978386167147,95.71283465012117,CD74;HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Endocytic Vesicle (GO:0030139),7/196,7.355433437553263e-06,3.5673852172133323e-05,0,0,11.076318742985409,130.92287700272595,CD74;HLA-DRB5;PLD4;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Late Endosome Membrane (GO:0031902),5/85,1.473488286868952e-05,6.806112563156587e-05,0,0,18.24172794117647,202.94456618345237,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DRA;HLA-DRB1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Endocytic Vesicle Membrane (GO:0030666),6/159,2.5189983189622303e-05,0.00011106492588151652,0,0,11.573895229733685,122.55671887876404,CD74;HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,trans-Golgi Network (GO:0005802),7/241,2.801130954412732e-05,0.00011813465329479783,0,0,8.925861175861176,93.56892990951046,CD74;HLA-DRB5;PLD4;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Late Endosome (GO:0005770),6/205,0.00010363338196048816,0.00041885158542363966,0,0,8.87782194554864,81.45091852627907,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DRA;CST7;HLA-DRB1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Cytosolic Small Ribosomal Subunit (GO:0022627),3/41,0.0004501518762199979,0.0017465892797335,0,0,22.431203007518796,172.85317991146675,RPS18;RPS3;RPSA,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Small Ribosomal Subunit (GO:0015935),3/42,0.00048351312812614086,0.0018038759010859,0,0,21.854945054945055,166.85009387805707,RPS18;RPS3;RPSA,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Cytoplasmic Vesicle Membrane (GO:0030659),7/389,0.0005394276359984612,0.0019379437293278,0,0,5.426582579723941,40.83504429818932,CD74;HLA-DRB5;VOPP1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Intracellular Non-Membrane-Bounded Organelle (GO:0043232),12/1195,0.0012183701013661,0.0042207821368755,0,0,3.1169435860482517,20.915443568228685,RPL4;MZT2B;MZT2A;HINT1;NPM1;RPL3;RPS18;FUS;RPS3;RPL13A;HNRNPA1;RUNX3,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),30/5175,0.0031931125458562,0.0106804109292432,0,0,2.0044748796528578,11.51923429182044,RPL4;RPL3;PLD4;RPL10A;PTMS;EEF1B2;FAM110A;HINT1;HLA-DMA;HLA-DMB;RPS18;TMSB4X;RPS3;HNRNPA1;HMGN1;HLA-DPA1;CD74;NPM1;FUS;HMGA1;RPL13A;RPSA;NAP1L1;RUNX3;ADAM19;ARL4C;PKIB;AXL;RGS10;DNASE1L3,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Platelet Alpha Granule (GO:0031091),3/89,0.0042317402118032,0.0136826266848305,0,0,9.887541528239202,54.03681821512104,TMSB4X;PHACTR2;IGF1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Golgi Membrane (GO:0000139),6/427,0.0046666607629265,0.0141596856928137,0,0,4.149182826957848,22.26995671569112,CD74;HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Polysomal Ribosome (GO:0042788),2/28,0.0046712365172169,0.0141596856928137,0,0,21.56121343445287,115.70461804458128,RPL31;RPL10A,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Nucleus (GO:0005634),26/4487,0.0070621055208495,0.0207583101673457,0,0,1.9178793038484836,9.499279282316367,RPL4;RPL3;PLD4;RPL10A;PTMS;EEF1B2;FAM110A;HINT1;RPS18;TMSB4X;RPS3;HNRNPA1;HMGN1;CD74;NPM1;FUS;HMGA1;RPL13A;RPSA;NAP1L1;RUNX3;ADAM19;ARL4C;PKIB;RGS10;DNASE1L3,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Spindle (GO:0005819),4/210,0.0073100520516152,0.0208551485001964,0,0,5.549739693260166,27.296421789790625,FAM110A;MZT2B;MZT2A;RPS3,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Endoplasmic Reticulum Membrane (GO:0005789),8/801,0.0086513400056932,0.0239765708729213,0,0,2.9696769812784947,14.10608758437836,CD74;HLA-DRB5;PLD4;MLEC;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1,GO_Cellular_Component_2023_downregulated
GO_Cellular_Component_2023,Endosome Membrane (GO:0010008),5/361,0.0102799913433188,0.0276988655639424,0,0,4.042258757435558,18.50366526695994,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DRA;HLA-DRB1,GO_Cellular_Component_2023_downregulated
KEGG_2021_Human,Asthma,11/31,5.557549572328226e-20,5.724276059498073e-18,0,0,176.59435483870968,7829.583484676185,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;FCER1A;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Intestinal immune network for IgA production,12/48,1.3564494089576137e-19,6.98571445613171e-18,0,0,108.69398907103825,4722.128422721177,HLA-DMA;HLA-DRB5;HLA-DMB;ITGA4;HLA-DPB1;HLA-DRA;ITGB7;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Leishmaniasis,12/77,6.593810884192494e-17,1.9818024379126124e-15,0,0,60.11197982345523,2239.641030557697,HLA-DMA;HLA-DRB5;HLA-DMB;NCF1;ITGA4;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Antigen processing and presentation,12/78,7.770736057128612e-17,1.9818024379126124e-15,0,0,59.198211624441136,2195.8736988143496,CD74;CIITA;HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Allograft rejection,10/38,9.620400184041807e-17,1.9818024379126124e-15,0,0,112.8061224489796,4160.296645270768,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Graft-versus-host disease,10/42,2.960392692145607e-16,5.082007454849959e-15,0,0,98.68551587301587,3528.6032097620737,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Type I diabetes mellitus,10/43,3.8464558354757775e-16,5.659785015057215e-15,0,0,95.6902356902357,3396.449256024052,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Autoimmune thyroid disease,10/53,3.801359673073404e-15,4.894250579082008e-14,0,0,73.39977851605758,2437.123496603096,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Viral myocarditis,10/60,1.4406153426154254e-14,1.6487042254376538e-13,0,0,63.1015873015873,2011.1183215523763,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Th1 and Th2 cell differentiation,11/92,2.966303549968803e-14,2.894191357097264e-13,0,0,43.46993229788929,1354.039475243613,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;RUNX3;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Rheumatoid arthritis,11/93,3.3546491673395644e-14,2.894191357097264e-13,0,0,42.93764752163651,1332.1767583299002,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;ACP5;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Inflammatory bowel disease,10/65,3.371873425744384e-14,2.894191357097264e-13,0,0,57.35064935064935,1779.0585958681138,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Hematopoietic cell lineage,11/99,6.818667135085096e-14,5.402482422413575e-13,0,0,39.997983870967744,1212.599969325161,HLA-DMA;HLA-DRB5;HLA-DMB;ITGA4;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Tuberculosis,13/180,8.847460865315136e-14,6.509203350910422e-13,0,0,25.63672654690619,770.5390116000708,CD74;CIITA;HLA-DRB5;LSP1;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Cell adhesion molecules,12/148,2.141250753459933e-13,1.4703255173758209e-12,0,0,28.627290260366443,835.1214974431582,HLA-DMA;HLA-DRB5;HLA-DMB;ITGA4;HLA-DPB1;HLA-DRA;ITGB7;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Toxoplasmosis,11/112,2.735491201543783e-13,1.7609724609938105e-12,0,0,34.82689236665602,1007.4477960686114,CIITA;HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Staphylococcus aureus infection,10/95,1.7463345077770488e-12,1.0580732605943294e-11,0,0,37.05322128851541,1003.16046405703,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Th17 cell differentiation,10/107,5.866710112606834e-12,3.3570618977694657e-11,0,0,32.44968090328915,839.20479190631,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Phagosome,11/152,8.04838318336383e-12,4.363070883613024e-11,0,0,24.896591169068863,635.9971118366711,HLA-DMA;HLA-DRB5;HLA-DMB;NCF1;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Influenza A,11/172,3.0941081166475555e-11,1.5934656800734912e-10,0,0,21.7818072530555,527.0965668128848,CIITA;HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Systemic lupus erythematosus,10/135,6.066898849773827e-11,2.975669435841448e-10,0,0,25.145396825396823,591.5602570334728,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Epstein-Barr virus infection,11/202,1.748951349762324e-10,8.188272228432698e-10,0,0,18.332714068569494,411.8780538369032,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;RUNX3;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Ribosome,9/158,6.0086934678455e-09,2.6908496834264638e-08,0,0,18.66631711409396,353.35447504398695,RPL4;RPL3;RPL31;RPS18;RPL27A;RPS3;RPL13A;RPSA;RPL10A,KEGG_2021_Human_downregulated
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,10/219,6.867588341475599e-09,2.9473399965499452e-08,0,0,14.975317080580238,281.48284118440586,HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Coronavirus disease,9/232,1.6589892529879242e-07,6.835035722310248e-07,0,0,12.425448430493274,193.98469828462123,RPL4;RPL3;RPL31;RPS18;RPL27A;RPS3;RPL13A;RPSA;RPL10A,KEGG_2021_Human_downregulated
KEGG_2021_Human,Herpes simplex virus 1 infection,11/498,1.8050165580257748e-06,7.150642518332877e-06,0,0,7.082201761939459,93.66169898431336,CD74;HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Hypertrophic cardiomyopathy,3/90,0.0043663095189398,0.0166566622389186,0,0,9.773399014778326,53.10705845616846,ITGA4;ITGB7;IGF1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Dilated cardiomyopathy,3/96,0.0052282833821959,0.0192326138702208,0,0,9.140092165898617,48.01904884848528,ITGA4;ITGB7;IGF1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Focal adhesion,4/201,0.0062789881520218,0.022301233781319,0,0,5.805929522548371,29.43923523529578,PAK1;ITGA4;ITGB7;IGF1,KEGG_2021_Human_downregulated
KEGG_2021_Human,Regulation of actin cytoskeleton,4/218,0.008315599473455,0.0285502248588622,0,0,5.340105648110524,25.57708788707339,PAK1;ITGA4;TMSB4X;ITGB7,KEGG_2021_Human_downregulated
